candidate_id,case_id,text,weak_label,confidence,noise_flag,priority_score,priority_reason,review_decision,final_label
candidate_0101,account_management_demo_output,Customer sentiment skews negative alongside churn or renewal risk cues.,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0106,account_management_demo_output,...m owners today and schedule a renewal review next week so we can decide whether expansion is still realistic.,opportunity_commitment,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0107,account_management_demo_output,domain-specific lexicon and role rules,neutral,0.35,,2,low_confidence,,
candidate_0108,account_management_demo_output,optional retrieval and long-context review,neutral,0.35,,2,low_confidence,,
candidate_0113,buyer_one_pager,"Teams already have transcripts, QA notes, CRM exports, and call recordings, but managers still lose time manually skimming conversations to find risk, coaching moments, and missed follow-up.",neutral,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0115,buyer_one_pager,"but managers still lose time manually skimming conversations to find risk, coaching moments",neutral,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0119,buyer_one_pager,"It surfaces concrete signals, evidence snippets",neutral,0.35,,2,low_confidence,,
candidate_0121,buyer_one_pager,"Support: deflection, low directness, frustration, escalation risk, resolution clarity",neutral,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0122,buyer_one_pager,"Sales: buyer intent, objections, pricing pressure, competitor mentions, next-step clarity",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0123,buyer_one_pager,"Account management: churn risk, renewal concern, unresolved issues, commitment clarity, expansion opportunity",risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0125,buyer_one_pager,outputs are repeatable across runs,neutral,0.35,,2,low_confidence,,
candidate_0127,buyer_one_pager,teams can pilot quickly without adding black-box AI risk,opportunity_commitment,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0128,buyer_one_pager,run on 50–500 historical conversations,neutral,0.35,,2,low_confidence,,
candidate_0129,buyer_one_pager,accept CSV or JSON export,neutral,0.35,,2,low_confidence,,
candidate_0132,buyer_one_pager,sales managers who want fast deal-risk readouts from call transcripts,neutral,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0133,buyer_one_pager,customer success and account-management leaders watching renewals and expansions,neutral,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0137,demo_report,"deterministic conversation intelligence across support, sales",neutral,0.35,,2,low_confidence,,
candidate_0138,demo_report,transcript-first analysis with evidence-backed signals,neutral,0.35,,2,low_confidence,,
candidate_0141,demo_report,"no LLM dependency, no external API dependency",neutral,0.35,,2,low_confidence,,
candidate_0142,demo_report,"A customer follows up on an overdue refund tied to an open ticket, the agent deflects to billing and a FAQ, the issue remains unresolved, and the customer threatens escalation and a charge dispute.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0143,demo_report,"A customer follows up on an overdue refund tied to an open ticket, the agent deflects to billing and a FAQ, the issue remains unresolved",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0145,demo_report,"""Refund timing sits with another team, so please refer to the billing FAQ for now...""",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0147,demo_report,"I need a real date...""",neutral,0.35,,2,low_confidence,,
candidate_0148,demo_report,"""...if this is still unresolved today I'll escalate it to your manager and dispute the charge.""",risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0151,demo_report,"For a support QA lead, it narrows review to a vague, deflective exchange with clear customer frustration and unresolved ownership.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0152,demo_report,"A prospect expresses interest in a pilot, raises pricing concerns, compares the product to Zendesk and Intercom, and signals procurement involvement if the next step goes well.",risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0153,demo_report,"A prospect expresses interest in a pilot, raises pricing concerns, compares the product to Zendesk and Intercom",risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0154,demo_report,and signals procurement involvement if the next step goes well.,opportunity_commitment,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0155,demo_report,"""We're interested in a pilot next month if the security review goes well...""",opportunity_commitment,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0157,demo_report,"""I can send a pilot plan, pricing options, and a proposal by Tuesday...""",opportunity_commitment,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0162,demo_report,"An existing customer is approaching renewal with unresolved onboarding issues, warns that seats may be cut or the vendor replaced, but also suggests possible expansion if stability improves.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0163,demo_report,"An existing customer is approaching renewal with unresolved onboarding issues, warns that seats may be cut or the vendor replaced",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0165,demo_report,"""Our renewal is in about 45 days, and we're still dealing with two unresolved onboarding issues...""",risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0166,demo_report,"and we're still dealing with two unresolved onboarding issues...""",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0167,demo_report,"""...we may cut seats, delay the renewal, or look at another vendor.""",risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0170,demo_report,This would have improved customer-success review focus by showing both downside risk and upside potential in the same call.,neutral,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0174,demo_report,python scripts/signal_engine_analyze.py --domain support data/signal_engine_2_0/sample_support.json,neutral,0.35,,2,low_confidence,,
candidate_0175,demo_report,python scripts/signal_engine_analyze.py --domain sales data/signal_engine_2_0/sample_sales.json,neutral,0.35,,2,low_confidence,,
candidate_0176,demo_report,python scripts/signal_engine_analyze.py --domain account_management data/signal_engine_2_0/sample_account_management.json,neutral,0.35,,2,low_confidence,,
candidate_0178,demo_report,not a black-box AI score,neutral,0.35,,2,low_confidence,,
candidate_0179,demo_report,not a replacement for managers,neutral,0.35,,2,low_confidence,,
candidate_0182,polished_examples,"These examples are recruiter-, buyer-",neutral,0.35,,2,low_confidence,,
candidate_0188,polished_examples,detected review state: unresolved billing issue with escalation risk,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0190,polished_examples,"output style: deterministic flags, evidence snippets",neutral,0.35,,2,low_confidence,,
candidate_0191,polished_examples,"""Refund timing sits with another team, so I can't change it here.""",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0192,polished_examples,"so I can't change it here.""",neutral,0.35,,2,low_confidence,,
candidate_0199,polished_examples,Why the output is useful:,neutral,0.35,,2,low_confidence,,
candidate_0200,polished_examples,"It gives a reviewer a compact, auditable explanation of why the conversation suggests service risk, without relying on a broad summary or unsupported certainty claims.",neutral,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0201,polished_examples,"It gives a reviewer a compact, auditable explanation of why the conversation suggests service risk",neutral,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0203,polished_examples,"A prospective buyer is interested in moving forward, but raises pricing pressure, compares the product to a competitor, and leaves the next step weaker than ideal.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0205,polished_examples,"but raises pricing pressure, compares the product to a competitor",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0207,polished_examples,detected review state: active deal motion with pricing and competitive pressure,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0208,polished_examples,output style: deterministic opportunity/risk flags with transcript evidence,neutral,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0211,polished_examples,"""Let's try to regroup sometime next week.""",neutral,0.35,,2,low_confidence,,
candidate_0212,polished_examples,"Tighten the next-step commitment, answer the pricing objection directly, and equip the rep with a concrete competitor comparison for the next review.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0213,polished_examples,"Tighten the next-step commitment, answer the pricing objection directly",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0219,polished_examples,and what requires review next,neutral,0.35,,2,low_confidence,,
candidate_0221,sales_demo_output,Buyer raised pricing or budget concerns.,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0223,sales_demo_output,and the team is also comparing yo...,neutral,0.35,,2,low_confidence,,
candidate_0226,sales_demo_output,We're interested in a pilot next month if the security review goes well and the onboarding looks lighter than what we...,opportunity_commitment,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0227,sales_demo_output,"...urity signs off, we can bring procurement in next week.",opportunity_commitment,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0228,sales_demo_output,"I can send a pilot plan, pricing options, and a proposal by Tuesday, and I can include the security packet for pr...",opportunity_commitment,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0228,sales_demo_output,"I can send a pilot plan, pricing options, and a proposal by Tuesday, and I can include the security packet for pr...",opportunity_commitment,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0233,support_demo_output,...s still unresolved today I'll escalate it to your manager and dispute the charge.,risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0234,support_demo_output,Escalation language detected in the support exchange.,neutral,0.35,,2,low_confidence,,
candidate_0235,demo_index,`/Users/keith/.pyenv/versions/3.11.3/bin/python scripts/signal_engine_analyze.py --domain support data/signal_engine_2_0/sample_support.json`,neutral,0.35,,2,low_confidence,,
candidate_0236,demo_index,`/Users/keith/.pyenv/versions/3.11.3/bin/python scripts/signal_engine_analyze.py --domain sales data/signal_engine_2_0/sample_sales.json`,neutral,0.35,,2,low_confidence,,
candidate_0237,demo_index,`/Users/keith/.pyenv/versions/3.11.3/bin/python scripts/signal_engine_analyze.py --domain account_management data/signal_engine_2_0/sample_account_management.json`,neutral,0.35,,2,low_confidence,,
candidate_0238,demo_index,`/Users/keith/.pyenv/versions/3.11.3/bin/python scripts/signal_engine_analyze.py --domain support --redact-pii data/signal_engine_2_0/fixtures/support_tickets_realistic.jsonl`,neutral,0.35,,2,low_confidence,,
candidate_0243,demo_index,"account management: `account_churn_risk, account_renewal_risk, account_unresolved_issues, account_negative_sentiment, account_expansion_opportunity, account_commitment_defined`",neutral,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0246,demo_index,Optional transformer benchmark not run because dependency/model cache availability could not be confirmed quickly without risking a slow demo pass.,uncertainty_hedging,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0247,demo_index,deterministic transcript outputs remain canonical,neutral,0.35,,2,low_confidence,,
candidate_0248,demo_index,benchmark fixture is tiny and handcrafted,neutral,0.35,,2,low_confidence,,
candidate_0252,pii_redacted_support_output,"...rged twice, and if this slips again we will escalate the dispute.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0253,pii_redacted_support_output,...d if this slips again we will escalate the dispute.,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0257,report,| path | size_bytes | record_count |,neutral,0.35,,2,low_confidence,,
candidate_0260,report,| label | support |,neutral,0.35,,2,low_confidence,,
candidate_0261,report,| anger | 2 |,neutral,0.35,,2,low_confidence,,
candidate_0262,report,| frustration | 2 |,neutral,0.35,,2,low_confidence,,
candidate_0263,report,| confusion | 2 |,neutral,0.35,,2,low_confidence,,
candidate_0264,report,| satisfaction | 2 |,neutral,0.35,,2,low_confidence,,
candidate_0265,report,| neutral | 2 |,neutral,0.35,,2,low_confidence,,
candidate_0267,report,| urgency | 2 |,neutral,0.35,,2,low_confidence,,
candidate_0284,report,"by_type: `{""email"": 1, ""phone"": 1}`",neutral,0.35,,2,low_confidence,,
candidate_0289,multimodal_feature_report,"Review hedged language against concrete dates, owners, and commitments.",neutral,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0290,multimodal_feature_report,"Review hedged language against concrete dates, owners",neutral,0.35,,2,low_confidence,,
candidate_0293,multimodal_feature_report,Matched deterministic transcript cues: escalate.,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0297,multimodal_feature_report,"Matched deterministic transcript cues: escalate, dispute.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0298,multimodal_feature_report,Escalate for human review if unresolved operational risk keeps increasing.,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0300,multimodal_feature_report,audio and video are optional support only.,neutral,0.35,,2,low_confidence,,
candidate_0301,multimodal_feature_report,No audio file was provided.,neutral,0.35,,2,low_confidence,,
candidate_0303,multimodal_feature_report,No video file was provided.,neutral,0.35,,2,low_confidence,,
candidate_0304,multimodal_feature_report,Video cues remain optional review support only.,neutral,0.35,,2,low_confidence,,
candidate_0311,multimodal_feature_report,Transcript-first deterministic evidence remains canonical.,neutral,0.35,,2,low_confidence,,
candidate_0313,multimodal_feature_report,"Missing or unsupported modalities: audio, video.",neutral,0.35,,2,low_confidence,,
gold_candidate_risk_sales_pricing_objection_001,sample_sales,"My main concern is price. The seat cost feels expensive versus Zendesk, and the team is also comparing you to Intercom.",risk_friction,0.0,,2,low_confidence,,
gold_candidate_risk_support_anger_seed_001,sample_emotion_cases,I'm angry that your team charged the wrong card again and closed the ticket without notice.,risk_friction,0.0,,2,low_confidence,,
gold_candidate_risk_support_help_center_001,support_tickets_realistic,"Billing is still reviewing it, so please check the help center article for now while we wait for their response.",risk_friction,0.0,,2,low_confidence,,
gold_candidate_unc_account_rollout_condition_001,sample_account_management,If the rollout stabilizes this quarter,uncertainty_hedging,0.0,,2,low_confidence,,
gold_candidate_unc_sales_confusion_seed_001,sample_emotion_cases,Can you explain what this new implementation fee covers? I don't understand the difference between the two quotes.,uncertainty_hedging,0.0,,2,low_confidence,,
gold_candidate_unc_sales_discount_signoff_001,sample_sales,If the discount works and security signs off,uncertainty_hedging,0.0,,2,low_confidence,,
gold_candidate_unc_support_waiting_update_001,sample_support,We are still looking into it and someone will reach out later once billing has an update.,uncertainty_hedging,0.0,,2,low_confidence,,
neut_account_status_intro_001,sample_emotion_cases,Sharing the update from finance:,neutral,0.0,,2,low_confidence,,
neut_account_status_intro_001,signal_labels_review_packet,Sharing the update from finance:,neutral,0.0,,2,low_confidence,,
neut_account_status_intro_001,second_review_template,Sharing the update from finance:,neutral,0.0,,2,low_confidence,,
neut_account_status_meeting_001,sample_emotion_cases,the meeting starts at 09:00 CET,neutral,0.0,,2,low_confidence,,
neut_account_status_meeting_001,signal_labels_review_packet,the meeting starts at 09:00 CET,neutral,0.0,,2,low_confidence,,
neut_account_status_meeting_001,second_review_priority_queue,the meeting starts at 09:00 CET,neutral,0.0,,2,low_confidence,,
neut_account_status_meeting_001,second_review_template,the meeting starts at 09:00 CET,neutral,0.0,,2,low_confidence,,
neut_account_status_meeting_001,sample_emotion_cases,the meeting starts at 09:00 CET,,0.0,,2,low_confidence,,
neut_sales_acknowledgement_001,sample_sales,Understood.,neutral,0.0,,2,low_confidence,,
neut_sales_acknowledgement_001,signal_labels_review_packet,Understood.,neutral,0.0,,2,low_confidence,,
neut_sales_acknowledgement_001,second_review_template,Understood.,neutral,0.0,,2,low_confidence,,
neut_sales_legal_status_001,sample_emotion_cases,the legal review is still open.,neutral,0.0,,2,low_confidence,,
neut_sales_legal_status_001,signal_labels_review_packet,the legal review is still open.,neutral,0.0,,2,low_confidence,,
neut_sales_legal_status_001,second_review_template,the legal review is still open.,neutral,0.0,,2,low_confidence,,
neut_sales_opening_thanks_001,sample_sales,Thanks for making time.,neutral,0.0,,2,low_confidence,,
neut_sales_opening_thanks_001,signal_labels_review_packet,Thanks for making time.,neutral,0.0,,2,low_confidence,,
neut_sales_opening_thanks_001,second_review_template,Thanks for making time.,neutral,0.0,,2,low_confidence,,
opp_account_expand_realistic_001,account_management_realistic,we may still expand analytics seats later this quarter.,opportunity_commitment,0.0,,2,low_confidence,,
opp_account_expand_realistic_001,signal_labels_review_packet,we may still expand analytics seats later this quarter.,opportunity_commitment,0.0,,2,low_confidence,,
opp_account_expand_realistic_001,second_review_template,we may still expand analytics seats later this quarter.,opportunity_commitment,0.0,,2,low_confidence,,
opp_account_expand_support_001,sample_account_management,we may add the support team and upgrade to the enterprise package.,opportunity_commitment,0.0,,2,low_confidence,,
opp_account_expand_support_001,signal_labels_review_packet,we may add the support team and upgrade to the enterprise package.,opportunity_commitment,0.0,,2,low_confidence,,
opp_account_expand_support_001,second_review_template,we may add the support team and upgrade to the enterprise package.,opportunity_commitment,0.0,,2,low_confidence,,
opp_account_own_recovery_001,account_management_realistic,I own the recovery plan,opportunity_commitment,0.0,,2,low_confidence,,
opp_account_own_recovery_001,signal_labels_review_packet,I own the recovery plan,opportunity_commitment,0.0,,2,low_confidence,,
opp_account_own_recovery_001,second_review_priority_queue,I own the recovery plan,opportunity_commitment,0.0,,2,low_confidence,,
opp_account_own_recovery_001,second_review_template,I own the recovery plan,opportunity_commitment,0.0,,2,low_confidence,,
opp_account_own_recovery_001,account_management_realistic,I own the recovery plan,,0.0,,2,low_confidence,,
opp_account_recovery_plan_001,signal_labels_review_packet,I own the action items and will send a recovery plan by Friday with owners for each open item.,opportunity_commitment,0.0,,2,low_confidence,,
opp_account_recovery_plan_001,second_review_priority_queue,I own the action items and will send a recovery plan by Friday with owners for each open item.,opportunity_commitment,0.0,,2,low_confidence,,
opp_account_recovery_plan_001,second_review_template,I own the action items and will send a recovery plan by Friday with owners for each open item.,opportunity_commitment,0.0,,2,low_confidence,,
opp_account_recovery_plan_001,sample_account_management,I own the action items and will send a recovery plan by Friday with owners for each open item.,,0.0,,2,low_confidence,,
opp_sales_security_review_path_001,sample_sales,the onboarding looks lighter than what we've seen before.,opportunity_commitment,0.0,,2,low_confidence,,
opp_sales_security_review_path_001,signal_labels_review_packet,the onboarding looks lighter than what we've seen before.,opportunity_commitment,0.0,,2,low_confidence,,
opp_sales_security_review_path_001,second_review_priority_queue,the onboarding looks lighter than what we've seen before.,opportunity_commitment,0.0,,2,low_confidence,,
opp_sales_security_review_path_001,second_review_template,the onboarding looks lighter than what we've seen before.,opportunity_commitment,0.0,,2,low_confidence,,
opp_sales_security_review_path_001,sample_sales,the onboarding looks lighter than what we've seen before.,,0.0,,2,low_confidence,,
opp_support_resolution_seed_001,sample_emotion_cases,"Thanks, the replacement order arrived this morning and I'm happy with how quickly your team solved it.",opportunity_commitment,0.0,,2,low_confidence,,
opp_support_resolution_seed_001,signal_labels_review_packet,"Thanks, the replacement order arrived this morning and I'm happy with how quickly your team solved it.",opportunity_commitment,0.0,,2,low_confidence,,
opp_support_resolution_seed_001,second_review_template,"Thanks, the replacement order arrived this morning and I'm happy with how quickly your team solved it.",opportunity_commitment,0.0,,2,low_confidence,,
risk_sales_pricing_objection_001,signal_labels_review_packet,"My main concern is price. The seat cost feels expensive versus Zendesk, and the team is also comparing you to Intercom.",risk_friction,0.0,,2,low_confidence,,
risk_sales_pricing_objection_001,second_review_template,"My main concern is price. The seat cost feels expensive versus Zendesk, and the team is also comparing you to Intercom.",risk_friction,0.0,,2,low_confidence,,
risk_support_anger_seed_001,signal_labels_review_packet,I'm angry that your team charged the wrong card again and closed the ticket without notice.,risk_friction,0.0,,2,low_confidence,,
risk_support_anger_seed_001,second_review_template,I'm angry that your team charged the wrong card again and closed the ticket without notice.,risk_friction,0.0,,2,low_confidence,,
risk_support_billing_delay_001,support_tickets_realistic,I'm frustrated that invoice 8842 still shows the wrong total and nobody has confirmed when the credit will post. Please send the update to [EMAIL] or call [PHONE].,risk_friction,0.0,,2,low_confidence,,
risk_support_billing_delay_001,signal_labels_review_packet,I'm frustrated that invoice 8842 still shows the wrong total and nobody has confirmed when the credit will post. Please send the update to [EMAIL] or call [PHONE].,risk_friction,0.0,,2,low_confidence,,
risk_support_billing_delay_001,second_review_template,I'm frustrated that invoice 8842 still shows the wrong total and nobody has confirmed when the credit will post. Please send the update to [EMAIL] or call [PHONE].,risk_friction,0.0,,2,low_confidence,,
risk_support_help_center_001,signal_labels_review_packet,"Billing is still reviewing it, so please check the help center article for now while we wait for their response.",risk_friction,0.0,,2,low_confidence,,
risk_support_help_center_001,second_review_template,"Billing is still reviewing it, so please check the help center article for now while we wait for their response.",risk_friction,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0000,signal_labels_review_packet,This packet is for a second human review pass over the seeded `signal_family` labels.,,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0001,signal_labels_review_packet,"Use it to fill in `reviewer_label`, `reviewer_confidence`, and `reviewer_notes` without editing the original dataset.",,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0010,signal_labels_review_packet,"- text: Billing is still reviewing it, so please check the help center article for now while we wait for their response. - evidence_terms: still reviewing; help center article; for now - rationale: The agent deflects to documentation and keeps ownership vague. - reviewer_label: - reviewer_confidence: - reviewer_notes:",,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0014,signal_labels_review_packet,- text: I'm angry that your team charged the wrong card again and closed the ticket without notice. - evidence_terms: angry; wrong card; closed the ticket without notice - rationale: The utterance describes a repeated billing failure and a broken support process. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0020,signal_labels_review_packet,"- text: we may add the support team and upgrade to the enterprise package. - evidence_terms: add the support team; upgrade - rationale: Even though it is conditional, this clause names specific expansion upside. - reviewer_label: - reviewer_confidence: - reviewer_notes:",,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0022,signal_labels_review_packet,- text: I own the recovery plan - evidence_terms: I own - rationale: This clause contains explicit ownership language. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0024,signal_labels_review_packet,- text: we may still expand analytics seats later this quarter. - evidence_terms: expand analytics seats - rationale: The customer names a specific expansion path if the recovery lands. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0025,signal_labels_review_packet,"- text: Thanks, the replacement order arrived this morning and I'm happy with how quickly your team solved it. - evidence_terms: arrived; solved - rationale: The utterance confirms a completed resolution and positive follow-through. - reviewer_label: - reviewer_confidence: - reviewer_notes:",,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0027,signal_labels_review_packet,"- text: the onboarding looks lighter than what we've seen before. - evidence_terms: lighter - rationale: This clause suggests positive comparative fit, which supports forward motion without standing alone as a close signal. - reviewer_label: - reviewer_confidence: - reviewer_notes:",,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0028,signal_labels_review_packet,"- text: We are still looking into it and someone will reach out later once billing has an update. - evidence_terms: still looking into it; later; once billing has an update - rationale: The response defers timing and ownership, but the defining cue is uncertainty rather than direct confrontation. - reviewer_label: - reviewer_confidence: - reviewer_notes:",,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0029,signal_labels_review_packet,- text: if the security review goes well and the onboarding looks lighter than what we've seen before. - evidence_terms: if; goes well - rationale: The buyer interest is clearly contingent on future checks and onboarding confidence. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0030,signal_labels_review_packet,- text: If the discount works and security signs off - evidence_terms: If; signs off - rationale: The next step depends on commercial and security contingencies. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0031,signal_labels_review_packet,- text: If the rollout stabilizes this quarter - evidence_terms: If; stabilizes this quarter - rationale: The customer frames expansion upside as conditional on future stability. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0032,signal_labels_review_packet,- text: so we can decide whether expansion is still realistic. - evidence_terms: decide whether; still realistic - rationale: This clause explicitly defers certainty about expansion viability. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0035,signal_labels_review_packet,- text: and I can send more details later once I regroup with the team. - evidence_terms: later; once I regroup with the team - rationale: The rep defers specifics to a later internal regrouping step. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0036,signal_labels_review_packet,- text: If the recovery plan lands and the integrations are fixed - evidence_terms: If; are fixed - rationale: The customer explicitly conditions expansion on future execution and technical outcomes. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0037,signal_labels_review_packet,- text: I'm confused about which invoice version is final because the portal and the email summary do not match. - evidence_terms: confused; do not match - rationale: The utterance expresses concrete ambiguity about the current billing state. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0038,signal_labels_review_packet,- text: Can you explain what this new implementation fee covers? I don't understand the difference between the two quotes. - evidence_terms: explain; don't understand; difference - rationale: The buyer explicitly asks for clarification because the commercial terms are unclear. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0039,signal_labels_review_packet,- text: I'm concerned the rollback plan still hasn't been confirmed. Please send the update to [EMAIL] when you have it. - evidence_terms: concerned; hasn't been confirmed - rationale: The speaker highlights an unconfirmed rollback plan and asks for follow-up. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0041,signal_labels_review_packet,- text: Thanks for making time. - evidence_terms: Thanks - rationale: This is a conversational opener without a clear directional signal. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0045,signal_labels_review_packet,- text: Sharing the update from finance: - evidence_terms: update from finance - rationale: This intro clause is a context-setting status marker rather than a business signal. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0046,signal_labels_review_packet,- text: the meeting starts at 09:00 CET - evidence_terms: meeting starts at 09:00 CET - rationale: This is a scheduling fact without directional review meaning on its own. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,0.0,,2,low_confidence,,
signal_labels_review_packet_paragraph_0049,signal_labels_review_packet,- text: Understood. - evidence_terms: Understood - rationale: This acknowledgement alone does not carry a directional signal. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,0.0,,2,low_confidence,,
unc_account_expansion_realistic_001,sample_account_management,so we can decide whether expansion is still realistic.,uncertainty_hedging,0.0,,2,low_confidence,,
unc_account_expansion_realistic_001,signal_labels_review_packet,so we can decide whether expansion is still realistic.,uncertainty_hedging,0.0,,2,low_confidence,,
unc_account_expansion_realistic_001,second_review_template,so we can decide whether expansion is still realistic.,uncertainty_hedging,0.0,,2,low_confidence,,
unc_account_if_recovery_lands_001,account_management_realistic,If the recovery plan lands and the integrations are fixed,uncertainty_hedging,0.0,,2,low_confidence,,
unc_account_if_recovery_lands_001,signal_labels_review_packet,If the recovery plan lands and the integrations are fixed,uncertainty_hedging,0.0,,2,low_confidence,,
unc_account_if_recovery_lands_001,second_review_template,If the recovery plan lands and the integrations are fixed,uncertainty_hedging,0.0,,2,low_confidence,,
unc_account_rollout_condition_001,signal_labels_review_packet,If the rollout stabilizes this quarter,uncertainty_hedging,0.0,,2,low_confidence,,
unc_account_rollout_condition_001,second_review_priority_queue,If the rollout stabilizes this quarter,uncertainty_hedging,0.0,,2,low_confidence,,
unc_account_rollout_condition_001,second_review_template,If the rollout stabilizes this quarter,uncertainty_hedging,0.0,,2,low_confidence,,
unc_account_rollout_condition_001,sample_account_management,If the rollout stabilizes this quarter,,0.0,,2,low_confidence,,
unc_sales_confusion_seed_001,signal_labels_review_packet,Can you explain what this new implementation fee covers? I don't understand the difference between the two quotes.,uncertainty_hedging,0.0,,2,low_confidence,,
unc_sales_confusion_seed_001,second_review_template,Can you explain what this new implementation fee covers? I don't understand the difference between the two quotes.,uncertainty_hedging,0.0,,2,low_confidence,,
unc_sales_details_later_001,sales_calls_realistic,and I can send more details later once I regroup with the team.,uncertainty_hedging,0.0,,2,low_confidence,,
unc_sales_details_later_001,signal_labels_review_packet,and I can send more details later once I regroup with the team.,uncertainty_hedging,0.0,,2,low_confidence,,
