candidate_id,source,source_row,case_id,weak_label,confidence,reason,text,noise_flag,duplicate_of
candidate_0004,data/nlp_research/signal_label_candidates.jsonl,159,emotion_benchmark_manifest,neutral,0.6,,"Lightweight harness validation for deterministic text emotion benchmarking in support, sales",,
candidate_0005,data/nlp_research/signal_label_candidates.jsonl,160,emotion_benchmark_manifest,neutral,0.35,,Not a production benchmark or domain proof.,,
candidate_0006,data/nlp_research/signal_label_candidates.jsonl,161,emotion_benchmark_manifest,neutral,0.6,,Includes synthetic placeholder PII patterns solely to exercise redaction behavior.,,
candidate_0011,data/nlp_research/signal_label_candidates.jsonl,162,sample_emotion_cases,neutral,0.6,,I'm confused about which invoice version is final because the portal and the email summary do not match.,,
candidate_0013,data/nlp_research/signal_label_candidates.jsonl,163,sample_emotion_cases,neutral,0.6,,I don't understand the difference between the two quotes.,,
candidate_0014,data/nlp_research/signal_label_candidates.jsonl,164,sample_emotion_cases,neutral,0.6,,"Thanks, the replacement order arrived this morning and I'm happy with how quickly your team solved it.",,
candidate_0019,data/nlp_research/signal_label_candidates.jsonl,165,sample_emotion_cases,neutral,0.6,,I'm concerned the rollback plan still hasn't been confirmed.,,
candidate_0024,data/nlp_research/signal_label_candidates.jsonl,166,sample_emotion_cases,neutral,0.35,,so please respond right away at [PHONE].,,
candidate_0025,data/nlp_research/signal_label_candidates.jsonl,167,sample_emotion_cases,neutral,0.6,,We need the revised order form by end of day because the customer deadline is before launch tomorrow.,,candidate_0025
candidate_0028,data/nlp_research/signal_label_candidates.jsonl,168,account_management_realistic,neutral,0.6,,and leadership is asking whether we should reduce seats if support does not stabilize.,,
candidate_0045,data/nlp_research/signal_label_candidates.jsonl,169,support_tickets_realistic,neutral,0.35,,Billing is still reviewing it,,
candidate_0047,data/nlp_research/signal_label_candidates.jsonl,170,support_tickets_realistic,neutral,0.35,,That does not solve it.,,
candidate_0049,data/nlp_research/signal_label_candidates.jsonl,171,support_tickets_realistic,neutral,0.6,,"The failed resolution has been open since Monday, the card ending 1111 was charged twice",,
candidate_0051,data/nlp_research/signal_label_candidates.jsonl,172,support_tickets_realistic,neutral,0.6,,"Realistic synthetic support ticket conversation with billing frustration, failed resolution, and synthetic PII for redaction validation.",,
candidate_0052,data/nlp_research/signal_label_candidates.jsonl,173,support_tickets_realistic,neutral,0.6,,"Realistic synthetic support ticket conversation with billing frustration, failed resolution",,
candidate_0053,data/nlp_research/signal_label_candidates.jsonl,174,support_tickets_realistic,neutral,0.35,,and synthetic PII for redaction validation.,,
candidate_0067,data/nlp_research/signal_label_candidates.jsonl,175,sample_sales,neutral,0.35,,and how teams usually evaluate the workflow.,,candidate_0067
candidate_0082,data/nlp_research/signal_label_candidates.jsonl,176,sample_support,neutral,0.6,,Ticket 78421 has been open for 11 days and the refund still hasn't posted to our card.,,
candidate_0086,data/nlp_research/signal_label_candidates.jsonl,177,sample_support,neutral,0.35,,That still doesn't answer the question.,,
candidate_0088,data/nlp_research/signal_label_candidates.jsonl,178,sample_support,neutral,0.6,,"I need a real date, not a FAQ",,
candidate_0094,data/nlp_research/signal_label_candidates.jsonl,179,account_management_demo_output,neutral,0.6,,Customer language indicates possible churn or seat reduction risk.,,
candidate_0100,data/nlp_research/signal_label_candidates.jsonl,180,account_management_demo_output,neutral,0.35,,...s in about 45 days,,
candidate_0105,data/nlp_research/signal_label_candidates.jsonl,181,account_management_demo_output,neutral,0.35,,Account team commitment language detected.,,
candidate_0107,data/nlp_research/signal_label_candidates.jsonl,182,account_management_demo_output,neutral,0.35,,domain-specific lexicon and role rules,,
candidate_0108,data/nlp_research/signal_label_candidates.jsonl,183,account_management_demo_output,neutral,0.35,,optional retrieval and long-context review,,
candidate_0110,data/nlp_research/signal_label_candidates.jsonl,184,account_management_demo_output,neutral,0.6,,Optional speaker separation before role mapping and per-speaker turn analysis.,,
candidate_0111,data/nlp_research/signal_label_candidates.jsonl,185,account_management_demo_output,neutral,0.6,,Optional prosody and pause features for later review workflows.,,
candidate_0112,data/nlp_research/signal_label_candidates.jsonl,186,account_management_demo_output,neutral,0.6,,"Optional keyframe extraction for multimodal investigations, not canonical scoring.",,
candidate_0113,data/nlp_research/signal_label_candidates.jsonl,187,buyer_one_pager,neutral,0.6,,"Teams already have transcripts, QA notes, CRM exports, and call recordings, but managers still lose time manually skimming conversations to find risk, coaching moments, and missed follow-up.",,
candidate_0114,data/nlp_research/signal_label_candidates.jsonl,188,buyer_one_pager,neutral,0.6,,"Teams already have transcripts, QA notes, CRM exports",,
candidate_0115,data/nlp_research/signal_label_candidates.jsonl,189,buyer_one_pager,neutral,0.6,,"but managers still lose time manually skimming conversations to find risk, coaching moments",,
candidate_0116,data/nlp_research/signal_label_candidates.jsonl,190,buyer_one_pager,neutral,0.6,,"Signal Engine 2.0 runs deterministic, transcript-first analysis across support, sales, and account-management conversations.",,
candidate_0117,data/nlp_research/signal_label_candidates.jsonl,191,buyer_one_pager,neutral,0.6,,"Signal Engine 2.0 runs deterministic, transcript-first analysis across support, sales",,
candidate_0118,data/nlp_research/signal_label_candidates.jsonl,192,buyer_one_pager,neutral,0.6,,"It surfaces concrete signals, evidence snippets, and plain-English review stories without depending on LLMs or external APIs.",,
candidate_0119,data/nlp_research/signal_label_candidates.jsonl,193,buyer_one_pager,neutral,0.35,,"It surfaces concrete signals, evidence snippets",,
candidate_0120,data/nlp_research/signal_label_candidates.jsonl,194,buyer_one_pager,neutral,0.6,,and plain-English review stories without depending on LLMs or external APIs.,,
candidate_0121,data/nlp_research/signal_label_candidates.jsonl,195,buyer_one_pager,neutral,0.6,,"Support: deflection, low directness, frustration, escalation risk, resolution clarity",,
candidate_0124,data/nlp_research/signal_label_candidates.jsonl,196,buyer_one_pager,neutral,0.6,,every signal is tied to visible lexical rules and transcript evidence,,
candidate_0125,data/nlp_research/signal_label_candidates.jsonl,197,buyer_one_pager,neutral,0.35,,outputs are repeatable across runs,,
candidate_0126,data/nlp_research/signal_label_candidates.jsonl,198,buyer_one_pager,neutral,0.6,,reviewers can audit why a call was flagged,,
candidate_0128,data/nlp_research/signal_label_candidates.jsonl,199,buyer_one_pager,neutral,0.35,,run on 50–500 historical conversations,,
candidate_0129,data/nlp_research/signal_label_candidates.jsonl,200,buyer_one_pager,neutral,0.35,,accept CSV or JSON export,,
candidate_0130,data/nlp_research/signal_label_candidates.jsonl,201,buyer_one_pager,neutral,0.35,,deliver a deterministic risk and signal report,,
candidate_0131,data/nlp_research/signal_label_candidates.jsonl,202,buyer_one_pager,neutral,0.6,,support QA leads who need faster review focus,,
candidate_0132,data/nlp_research/signal_label_candidates.jsonl,203,buyer_one_pager,neutral,0.6,,sales managers who want fast deal-risk readouts from call transcripts,,
candidate_0133,data/nlp_research/signal_label_candidates.jsonl,204,buyer_one_pager,neutral,0.6,,customer success and account-management leaders watching renewals and expansions,,
candidate_0135,data/nlp_research/signal_label_candidates.jsonl,205,buyer_one_pager,neutral,0.6,,"recruiters and hiring managers evaluating product judgment, deterministic NLP design",,
candidate_0136,data/nlp_research/signal_label_candidates.jsonl,206,demo_report,neutral,0.6,,"deterministic conversation intelligence across support, sales, and account management",,
candidate_0137,data/nlp_research/signal_label_candidates.jsonl,207,demo_report,neutral,0.35,,"deterministic conversation intelligence across support, sales",,
candidate_0138,data/nlp_research/signal_label_candidates.jsonl,208,demo_report,neutral,0.35,,transcript-first analysis with evidence-backed signals,,
candidate_0139,data/nlp_research/signal_label_candidates.jsonl,209,demo_report,neutral,0.6,,plain-English review outputs that stay grounded in specific turns,,
candidate_0140,data/nlp_research/signal_label_candidates.jsonl,210,demo_report,neutral,0.6,,"no LLM dependency, no external API dependency, and no UI dependency",,
candidate_0141,data/nlp_research/signal_label_candidates.jsonl,211,demo_report,neutral,0.35,,"no LLM dependency, no external API dependency",,
candidate_0144,data/nlp_research/signal_label_candidates.jsonl,212,demo_report,neutral,0.6,,and the customer threatens escalation and a charge dispute.,,
candidate_0147,data/nlp_research/signal_label_candidates.jsonl,213,demo_report,neutral,0.35,,"I need a real date...""",,
candidate_0170,data/nlp_research/signal_label_candidates.jsonl,214,demo_report,neutral,0.6,,This would have improved customer-success review focus by showing both downside risk and upside potential in the same call.,,
candidate_0172,data/nlp_research/signal_label_candidates.jsonl,215,demo_report,neutral,0.6,,A CS leader can quickly see that the account needs recovery execution now,,
candidate_0174,data/nlp_research/signal_label_candidates.jsonl,216,demo_report,neutral,0.35,,python scripts/signal_engine_analyze.py --domain support data/signal_engine_2_0/sample_support.json,,
candidate_0175,data/nlp_research/signal_label_candidates.jsonl,217,demo_report,neutral,0.35,,python scripts/signal_engine_analyze.py --domain sales data/signal_engine_2_0/sample_sales.json,,
candidate_0176,data/nlp_research/signal_label_candidates.jsonl,218,demo_report,neutral,0.35,,python scripts/signal_engine_analyze.py --domain account_management data/signal_engine_2_0/sample_account_management.json,,
candidate_0178,data/nlp_research/signal_label_candidates.jsonl,219,demo_report,neutral,0.35,,not a black-box AI score,,
candidate_0179,data/nlp_research/signal_label_candidates.jsonl,220,demo_report,neutral,0.35,,not a replacement for managers,,
candidate_0181,data/nlp_research/signal_label_candidates.jsonl,221,polished_examples,neutral,0.6,,"These examples are recruiter-, buyer-, and reviewer-facing summaries of deterministic Signal Engine 2.0 outputs.",,
candidate_0182,data/nlp_research/signal_label_candidates.jsonl,222,polished_examples,neutral,0.35,,"These examples are recruiter-, buyer-",,
candidate_0183,data/nlp_research/signal_label_candidates.jsonl,223,polished_examples,neutral,0.6,,and reviewer-facing summaries of deterministic Signal Engine 2.0 outputs.,,
candidate_0184,data/nlp_research/signal_label_candidates.jsonl,224,polished_examples,neutral,0.6,,"They are meant to show how the system surfaces structured, evidence-backed signals from messy transcripts without claiming hidden intent certainty, truth detection, or black-box emotional truth.",,
candidate_0185,data/nlp_research/signal_label_candidates.jsonl,225,polished_examples,neutral,0.6,,"A customer contacts support about a billing error, says the issue has already been raised twice, and shares synthetic contact details so the case can be traced.",,
candidate_0186,data/nlp_research/signal_label_candidates.jsonl,226,polished_examples,neutral,0.6,,"A customer contacts support about a billing error, says the issue has already been raised twice",,
candidate_0187,data/nlp_research/signal_label_candidates.jsonl,227,polished_examples,neutral,0.6,,and shares synthetic contact details so the case can be traced.,,
candidate_0189,data/nlp_research/signal_label_candidates.jsonl,228,polished_examples,neutral,0.6,,"output style: deterministic flags, evidence snippets, and redaction-aware metadata",,
candidate_0190,data/nlp_research/signal_label_candidates.jsonl,229,polished_examples,neutral,0.35,,"output style: deterministic flags, evidence snippets",,
candidate_0192,data/nlp_research/signal_label_candidates.jsonl,230,polished_examples,neutral,0.35,,"so I can't change it here.""",,
candidate_0195,data/nlp_research/signal_label_candidates.jsonl,231,polished_examples,neutral,0.6,,"Route to a human reviewer or team lead, confirm billing ownership, and provide a concrete resolution or timeline instead of another handoff.",,
candidate_0196,data/nlp_research/signal_label_candidates.jsonl,232,polished_examples,neutral,0.6,,"Route to a human reviewer or team lead, confirm billing ownership",,
candidate_0197,data/nlp_research/signal_label_candidates.jsonl,233,polished_examples,neutral,0.6,,and provide a concrete resolution or timeline instead of another handoff.,,
candidate_0198,data/nlp_research/signal_label_candidates.jsonl,234,polished_examples,neutral,0.6,,"When `--redact-pii` is enabled, synthetic email and phone details are replaced before analysis and only hash-based redaction records are retained in metadata.",,
candidate_0199,data/nlp_research/signal_label_candidates.jsonl,235,polished_examples,neutral,0.35,,Why the output is useful:,,
candidate_0200,data/nlp_research/signal_label_candidates.jsonl,236,polished_examples,neutral,0.6,,"It gives a reviewer a compact, auditable explanation of why the conversation suggests service risk, without relying on a broad summary or unsupported certainty claims.",,
candidate_0201,data/nlp_research/signal_label_candidates.jsonl,237,polished_examples,neutral,0.6,,"It gives a reviewer a compact, auditable explanation of why the conversation suggests service risk",,
candidate_0202,data/nlp_research/signal_label_candidates.jsonl,238,polished_examples,neutral,0.6,,without relying on a broad summary or unsupported certainty claims.,,
candidate_0204,data/nlp_research/signal_label_candidates.jsonl,239,polished_examples,neutral,0.6,,A prospective buyer is interested in moving forward,,
candidate_0208,data/nlp_research/signal_label_candidates.jsonl,240,polished_examples,neutral,0.6,,output style: deterministic opportunity/risk flags with transcript evidence,,
candidate_0211,data/nlp_research/signal_label_candidates.jsonl,241,polished_examples,neutral,0.35,,"""Let's try to regroup sometime next week.""",,
candidate_0215,data/nlp_research/signal_label_candidates.jsonl,242,polished_examples,neutral,0.6,,No raw PII should be exposed in polished output examples,,
candidate_0216,data/nlp_research/signal_label_candidates.jsonl,243,polished_examples,neutral,0.6,,examples here use role-level context and short evidence snippets only.,,
candidate_0219,data/nlp_research/signal_label_candidates.jsonl,244,polished_examples,neutral,0.35,,and what requires review next,,
candidate_0220,data/nlp_research/signal_label_candidates.jsonl,245,polished_examples,neutral,0.6,,without pretending to predict closed-won outcomes from the transcript alone.,,
candidate_0223,data/nlp_research/signal_label_candidates.jsonl,246,sales_demo_output,neutral,0.35,,and the team is also comparing yo...,,
candidate_0229,data/nlp_research/signal_label_candidates.jsonl,247,sales_demo_output,neutral,0.6,,and I can include the security packet for pr...,,
candidate_0230,data/nlp_research/signal_label_candidates.jsonl,248,support_demo_output,neutral,0.6,,Low lexical overlap and few direct-answer cues in the response.,,
candidate_0232,data/nlp_research/signal_label_candidates.jsonl,249,support_demo_output,neutral,0.6,,Response uses a deflection phrase instead of resolving the prompt.,,
candidate_0234,data/nlp_research/signal_label_candidates.jsonl,250,support_demo_output,neutral,0.35,,Escalation language detected in the support exchange.,,
candidate_0235,data/nlp_research/signal_label_candidates.jsonl,251,demo_index,neutral,0.35,,`/Users/keith/.pyenv/versions/3.11.3/bin/python scripts/signal_engine_analyze.py --domain support data/signal_engine_2_0/sample_support.json`,,
candidate_0236,data/nlp_research/signal_label_candidates.jsonl,252,demo_index,neutral,0.35,,`/Users/keith/.pyenv/versions/3.11.3/bin/python scripts/signal_engine_analyze.py --domain sales data/signal_engine_2_0/sample_sales.json`,,
candidate_0237,data/nlp_research/signal_label_candidates.jsonl,253,demo_index,neutral,0.35,,`/Users/keith/.pyenv/versions/3.11.3/bin/python scripts/signal_engine_analyze.py --domain account_management data/signal_engine_2_0/sample_account_management.json`,,
candidate_0238,data/nlp_research/signal_label_candidates.jsonl,254,demo_index,neutral,0.35,,`/Users/keith/.pyenv/versions/3.11.3/bin/python scripts/signal_engine_analyze.py --domain support --redact-pii data/signal_engine_2_0/fixtures/support_tickets_realistic.jsonl`,,
candidate_0239,data/nlp_research/signal_label_candidates.jsonl,255,demo_index,neutral,0.6,,`/Users/keith/.pyenv/versions/3.11.3/bin/python scripts/run_text_emotion_benchmark.py --input data/signal_engine_2_0/emotion_benchmark/sample_emotion_cases.jsonl --manifest data/signal_engine_2_0/dataset_manifests/emotion_benchmark_manifest.json --mode deterministic --redact-pii --out-dir outputs/signal_engine_2_0/final_demo/text_emotion_benchmark`,,
candidate_0240,data/nlp_research/signal_label_candidates.jsonl,256,demo_index,neutral,0.6,,`/Users/keith/.pyenv/versions/3.11.3/bin/python scripts/run_text_emotion_benchmark.py --input data/signal_engine_2_0/emotion_benchmark/sample_emotion_cases.jsonl --manifest data/signal_engine_2_0/dataset_manifests/emotion_benchmark_manifest.json --mode transformers --model-id j-hartmann/emotion-english-distilroberta-base --out-dir /Users/keith/Documents/New project/earnings-call-signal-engine-support-qa/outputs/signal_engine_2_0/text_emotion_transformer_optional`,,
candidate_0241,data/nlp_research/signal_label_candidates.jsonl,257,demo_index,neutral,0.35,,"support: `support_low_directness, support_deflection, support_frustration, support_escalation_risk`",,
candidate_0242,data/nlp_research/signal_label_candidates.jsonl,258,demo_index,neutral,0.35,,"sales: `sales_pricing_risk, sales_objection_pressure, sales_competitor_pressure, sales_buyer_intent, sales_next_step_defined`",,
candidate_0243,data/nlp_research/signal_label_candidates.jsonl,259,demo_index,neutral,0.6,,"account management: `account_churn_risk, account_renewal_risk, account_unresolved_issues, account_negative_sentiment, account_expansion_opportunity, account_commitment_defined`",,
candidate_0244,data/nlp_research/signal_label_candidates.jsonl,260,demo_index,neutral,0.6,,"redaction summary: `{""enabled"": true, ""summary"": {""by_type"": {""email"": 1, ""phone"": 1}, ""total_redactions"": 2, ""unique_hashes"": 2}}`",,
candidate_0245,data/nlp_research/signal_label_candidates.jsonl,261,demo_index,neutral,0.6,,"warning: tiny handcrafted fixture, useful for harness validation only",,
candidate_0247,data/nlp_research/signal_label_candidates.jsonl,262,demo_index,neutral,0.35,,deterministic transcript outputs remain canonical,,
candidate_0248,data/nlp_research/signal_label_candidates.jsonl,263,demo_index,neutral,0.35,,benchmark fixture is tiny and handcrafted,,
candidate_0249,data/nlp_research/signal_label_candidates.jsonl,264,demo_index,neutral,0.6,,no truth-detection or black-box emotion score is treated as product truth,,
candidate_0250,data/nlp_research/signal_label_candidates.jsonl,265,pii_redacted_support_output,neutral,0.6,,Prompt did not receive a matching response turn.,,
candidate_0255,data/nlp_research/signal_label_candidates.jsonl,266,report,neutral,0.6,,name: Signal Engine 2.0 handcrafted text emotion benchmark fixture,,
candidate_0256,data/nlp_research/signal_label_candidates.jsonl,267,report,neutral,0.6,,pii_status: Contains synthetic placeholder contact details for redaction validation only.,,
candidate_0257,data/nlp_research/signal_label_candidates.jsonl,268,report,neutral,0.35,,| path | size_bytes | record_count |,,
candidate_0258,data/nlp_research/signal_label_candidates.jsonl,269,report,neutral,0.6,,| `/Users/keith/Documents/New project/earnings-call-signal-engine-support-qa/data/signal_engine_2_0/emotion_benchmark/sample_emotion_cases.jsonl` | 4132 | 14 |,,
candidate_0260,data/nlp_research/signal_label_candidates.jsonl,270,report,neutral,0.35,,| label | support |,,
candidate_0261,data/nlp_research/signal_label_candidates.jsonl,271,report,neutral,0.35,,| anger | 2 |,,
candidate_0262,data/nlp_research/signal_label_candidates.jsonl,272,report,neutral,0.35,,| frustration | 2 |,,
candidate_0263,data/nlp_research/signal_label_candidates.jsonl,273,report,neutral,0.35,,| confusion | 2 |,,
candidate_0264,data/nlp_research/signal_label_candidates.jsonl,274,report,neutral,0.35,,| satisfaction | 2 |,,
candidate_0265,data/nlp_research/signal_label_candidates.jsonl,275,report,neutral,0.35,,| neutral | 2 |,,
candidate_0267,data/nlp_research/signal_label_candidates.jsonl,276,report,neutral,0.35,,| urgency | 2 |,,
candidate_0268,data/nlp_research/signal_label_candidates.jsonl,277,report,neutral,0.6,,| label | precision | recall | f1 | support |,,
candidate_0269,data/nlp_research/signal_label_candidates.jsonl,278,report,neutral,0.6,,| anger | 1.0000 | 1.0000 | 1.0000 | 2 |,,
candidate_0270,data/nlp_research/signal_label_candidates.jsonl,279,report,neutral,0.6,,| frustration | 1.0000 | 1.0000 | 1.0000 | 2 |,,
candidate_0271,data/nlp_research/signal_label_candidates.jsonl,280,report,neutral,0.6,,| confusion | 1.0000 | 1.0000 | 1.0000 | 2 |,,
candidate_0272,data/nlp_research/signal_label_candidates.jsonl,281,report,neutral,0.6,,| satisfaction | 1.0000 | 1.0000 | 1.0000 | 2 |,,
candidate_0273,data/nlp_research/signal_label_candidates.jsonl,282,report,neutral,0.6,,| neutral | 1.0000 | 1.0000 | 1.0000 | 2 |,,
candidate_0275,data/nlp_research/signal_label_candidates.jsonl,283,report,neutral,0.6,,| urgency | 1.0000 | 1.0000 | 1.0000 | 2 |,,
candidate_0277,data/nlp_research/signal_label_candidates.jsonl,284,report,neutral,0.6,,| anger | 2 | 0 | 0 | 0 | 0 | 0 | 0 |,,
candidate_0278,data/nlp_research/signal_label_candidates.jsonl,285,report,neutral,0.6,,| frustration | 0 | 2 | 0 | 0 | 0 | 0 | 0 |,,
candidate_0279,data/nlp_research/signal_label_candidates.jsonl,286,report,neutral,0.6,,| confusion | 0 | 0 | 2 | 0 | 0 | 0 | 0 |,,
candidate_0280,data/nlp_research/signal_label_candidates.jsonl,287,report,neutral,0.6,,| satisfaction | 0 | 0 | 0 | 2 | 0 | 0 | 0 |,,
candidate_0281,data/nlp_research/signal_label_candidates.jsonl,288,report,neutral,0.6,,| neutral | 0 | 0 | 0 | 0 | 2 | 0 | 0 |,,
candidate_0283,data/nlp_research/signal_label_candidates.jsonl,289,report,neutral,0.6,,| urgency | 0 | 0 | 0 | 0 | 0 | 0 | 2 |,,
candidate_0284,data/nlp_research/signal_label_candidates.jsonl,290,report,neutral,0.35,,"by_type: `{""email"": 1, ""phone"": 1}`",,
candidate_0286,data/nlp_research/signal_label_candidates.jsonl,291,report,neutral,0.6,,compare deterministic results against optional local transformer baselines,,
candidate_0287,data/nlp_research/signal_label_candidates.jsonl,292,report,neutral,0.6,,keep transcript-first deterministic analysis canonical while audio/video remain adapter-ready roadmap,,
candidate_0289,data/nlp_research/signal_label_candidates.jsonl,293,multimodal_feature_report,neutral,0.6,,"Review hedged language against concrete dates, owners, and commitments.",,
candidate_0290,data/nlp_research/signal_label_candidates.jsonl,294,multimodal_feature_report,neutral,0.35,,"Review hedged language against concrete dates, owners",,
candidate_0292,data/nlp_research/signal_label_candidates.jsonl,295,multimodal_feature_report,neutral,0.6,,Verify that reassurance is backed by a concrete plan rather than a generic promise.,,
candidate_0294,data/nlp_research/signal_label_candidates.jsonl,296,multimodal_feature_report,neutral,0.6,,"Review the objection, pressure, or analyst challenge before deciding severity.",,
candidate_0295,data/nlp_research/signal_label_candidates.jsonl,297,multimodal_feature_report,neutral,0.6,,"Matched deterministic transcript cues: still, does not solve.",,
candidate_0296,data/nlp_research/signal_label_candidates.jsonl,298,multimodal_feature_report,neutral,0.6,,Compare the surrounding turns to see whether the speaker is walking back a prior statement.,,
candidate_0299,data/nlp_research/signal_label_candidates.jsonl,299,multimodal_feature_report,neutral,0.6,,"Signals are review cues, not claims about internal state.",,
candidate_0300,data/nlp_research/signal_label_candidates.jsonl,300,multimodal_feature_report,neutral,0.35,,audio and video are optional support only.,,
candidate_0301,data/nlp_research/signal_label_candidates.jsonl,301,multimodal_feature_report,neutral,0.35,,No audio file was provided.,,
candidate_0302,data/nlp_research/signal_label_candidates.jsonl,302,multimodal_feature_report,neutral,0.6,,Audio cues are optional support only and never canonical truth.,,
candidate_0303,data/nlp_research/signal_label_candidates.jsonl,303,multimodal_feature_report,neutral,0.35,,No video file was provided.,,
candidate_0304,data/nlp_research/signal_label_candidates.jsonl,304,multimodal_feature_report,neutral,0.35,,Video cues remain optional review support only.,,
candidate_0305,data/nlp_research/signal_label_candidates.jsonl,305,multimodal_feature_report,neutral,0.6,,Transcript evidence is primary for this review cue.,,
candidate_0307,data/nlp_research/signal_label_candidates.jsonl,306,multimodal_feature_report,neutral,0.6,,"Verify whether reassuring language is backed by owners, dates, and concrete evidence.",,
candidate_0308,data/nlp_research/signal_label_candidates.jsonl,307,multimodal_feature_report,neutral,0.6,,"Verify whether reassuring language is backed by owners, dates",,
candidate_0309,data/nlp_research/signal_label_candidates.jsonl,308,multimodal_feature_report,neutral,0.6,,Check the underlying turns and media cues before escalating severity.,,
candidate_0310,data/nlp_research/signal_label_candidates.jsonl,309,multimodal_feature_report,neutral,0.6,,Compare apparently conflicting statements directly in the transcript.,,
candidate_0311,data/nlp_research/signal_label_candidates.jsonl,310,multimodal_feature_report,neutral,0.35,,Transcript-first deterministic evidence remains canonical.,,
candidate_0312,data/nlp_research/signal_label_candidates.jsonl,311,multimodal_feature_report,neutral,0.6,,"Signals are review cues, not claims about hidden emotion, truthfulness, or diagnosis.",,
candidate_0313,data/nlp_research/signal_label_candidates.jsonl,312,multimodal_feature_report,neutral,0.35,,"Missing or unsupported modalities: audio, video.",,
candidate_0314,data/nlp_research/signal_label_candidates.jsonl,313,report,neutral,0.6,,| anger | 0.6667 | 1.0000 | 0.8000 | 2 |,,
candidate_0315,data/nlp_research/signal_label_candidates.jsonl,314,report,neutral,0.6,,| frustration | 0.0000 | 0.0000 | 0.0000 | 2 |,,
candidate_0316,data/nlp_research/signal_label_candidates.jsonl,315,report,neutral,0.6,,| confusion | 0.0000 | 0.0000 | 0.0000 | 2 |,,
candidate_0317,data/nlp_research/signal_label_candidates.jsonl,316,report,neutral,0.6,,| neutral | 0.3333 | 1.0000 | 0.5000 | 2 |,,
candidate_0318,data/nlp_research/signal_label_candidates.jsonl,317,report,neutral,0.6,,| urgency | 0.0000 | 0.0000 | 0.0000 | 2 |,,
candidate_0319,data/nlp_research/signal_label_candidates.jsonl,318,report,neutral,0.6,,| frustration | 1 | 0 | 0 | 0 | 1 | 0 | 0 |,,
candidate_0320,data/nlp_research/signal_label_candidates.jsonl,319,report,neutral,0.6,,| confusion | 0 | 0 | 0 | 0 | 1 | 0 | 1 |,,
candidate_0321,data/nlp_research/signal_label_candidates.jsonl,320,report,neutral,0.6,,| urgency | 0 | 0 | 0 | 0 | 2 | 0 | 0 |,,
candidate_0070,data/nlp_research/signal_label_candidates_review.csv,0,sample_sales,risk_friction,0.9,expensive; cost; seat cost; intercom; zendesk,"The seat cost feels expensive versus Zendesk, and the team is also comparing you to Intercom.",,candidate_0070
candidate_0071,data/nlp_research/signal_label_candidates_review.csv,1,sample_sales,risk_friction,0.9,expensive; cost; seat cost; zendesk,The seat cost feels expensive versus Zendesk,,candidate_0071
candidate_0222,data/nlp_research/signal_label_candidates_review.csv,2,sales_demo_output,risk_friction,0.9,expensive; cost; seat cost; zendesk,"The seat cost feels expensive versus Zendesk, and the team is also comparing yo...",,candidate_0222
candidate_0008,data/nlp_research/signal_label_candidates_review.csv,3,sample_emotion_cases,risk_friction,0.9,ridiculous; unacceptable; pricing,This pricing change is ridiculous and it feels unacceptable to spring it on us a day before signature.,,candidate_0008
candidate_0033,data/nlp_research/signal_label_candidates_review.csv,4,sales_calls_realistic,risk_friction,0.9,price; intercom; zendesk,"We're interested, but the enterprise price is higher than Zendesk and Intercom, and I still do not know what happens after the pilot.",,candidate_0033
candidate_0034,data/nlp_research/signal_label_candidates_review.csv,5,sales_calls_realistic,risk_friction,0.9,price; intercom; zendesk,but the enterprise price is higher than Zendesk and Intercom,,candidate_0034
candidate_0054,data/nlp_research/signal_label_candidates_review.csv,6,sample_account_management,risk_friction,0.9,renewal; still dealing with; unresolved,"Our renewal is in about 45 days, and we're still dealing with two unresolved onboarding issues from the launch.",,candidate_0054
candidate_0059,data/nlp_research/signal_label_candidates_review.csv,7,sample_account_management,risk_friction,0.9,cut seats; look at another vendor; renewal,"But if these issues stay open into renewal, we may cut seats, delay the renewal, or look at another vendor.",,candidate_0059
candidate_0061,data/nlp_research/signal_label_candidates_review.csv,8,sample_account_management,risk_friction,0.9,again; downgrade; switch,"Okay, but if this slips again finance will ask whether we should downgrade or switch.",,candidate_0061
candidate_0062,data/nlp_research/signal_label_candidates_review.csv,9,sample_account_management,risk_friction,0.9,again; downgrade; switch,but if this slips again finance will ask whether we should downgrade or switch.,,candidate_0062
candidate_0087,data/nlp_research/signal_label_candidates_review.csv,10,sample_support,risk_friction,0.9,escalate; manager; unresolved,"I need a real date, not a FAQ, and if this is still unresolved today I'll escalate it to your manager and dispute the charge.",,candidate_0087
candidate_0089,data/nlp_research/signal_label_candidates_review.csv,11,sample_support,risk_friction,0.9,escalate; manager; unresolved,and if this is still unresolved today I'll escalate it to your manager and dispute the charge.,,candidate_0089
candidate_0093,data/nlp_research/signal_label_candidates_review.csv,12,account_management_demo_output,risk_friction,0.9,cut seats; look at another vendor; renewal,"...tay open into renewal, we may cut seats, delay the renewal, or look at another vendor.",,candidate_0093
candidate_0096,data/nlp_research/signal_label_candidates_review.csv,13,account_management_demo_output,risk_friction,0.9,renewal; still dealing with; unresolved,"Our renewal is in about 45 days, and we're still dealing with two unresolved onboarding issues from t...",,candidate_0096
