case_id,ticker,fiscal_period,event_identity_status,transcript_status,audio_status,video_status,slides_status,official_ir_candidate,sec_candidate,manual_local_registered,permitted_ingest_available,rights_status,blocked_reason_code,manual_action,provenance_complete
irsec_hon_2022_q1,HON,2022_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hon_2022_q2,HON,2022_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hon_2022_q3,HON,2022_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hon_2022_q4,HON,2022_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hon_2023_q1,HON,2023_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hon_2023_q2,HON,2023_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hon_2023_q3,HON,2023_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hon_2023_q4,HON,2023_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hon_2024_q1,HON,2024_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hon_2024_q2,HON,2024_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hon_2024_q3,HON,2024_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hon_2024_q4,HON,2024_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hon_2025_q1,HON,2025_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hon_2025_q2,HON,2025_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hon_2025_q3,HON,2025_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hon_2025_q4,HON,2025_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hon_2026_q1,HON,2026_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hon_2026_q2,HON,2026_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2022_q1,IBM,2022_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2022_q2,IBM,2022_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2022_q3,IBM,2022_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2022_q4,IBM,2022_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2023_q1,IBM,2023_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2023_q2,IBM,2023_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2023_q3,IBM,2023_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2023_q4,IBM,2023_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2024_q1,IBM,2024_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2024_q2,IBM,2024_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2024_q3,IBM,2024_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2024_q4,IBM,2024_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2025_q1,IBM,2025_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2025_q2,IBM,2025_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2025_q3,IBM,2025_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2025_q4,IBM,2025_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2026_q1,IBM,2026_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ibm_2026_q2,IBM,2026_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2022_q1,JNJ,2022_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2022_q2,JNJ,2022_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2022_q3,JNJ,2022_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2022_q4,JNJ,2022_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2023_q1,JNJ,2023_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2023_q2,JNJ,2023_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2023_q3,JNJ,2023_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2023_q4,JNJ,2023_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2024_q1,JNJ,2024_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2024_q2,JNJ,2024_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2024_q3,JNJ,2024_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2024_q4,JNJ,2024_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2025_q1,JNJ,2025_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2025_q2,JNJ,2025_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2025_q3,JNJ,2025_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2025_q4,JNJ,2025_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2026_q1,JNJ,2026_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jnj_2026_q2,JNJ,2026_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2022_q1,JPM,2022_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2022_q2,JPM,2022_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2022_q3,JPM,2022_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2022_q4,JPM,2022_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2023_q1,JPM,2023_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2023_q2,JPM,2023_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2023_q3,JPM,2023_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2023_q4,JPM,2023_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2024_q1,JPM,2024_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2024_q2,JPM,2024_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2024_q3,JPM,2024_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2024_q4,JPM,2024_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2025_q1,JPM,2025_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2025_q2,JPM,2025_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2025_q3,JPM,2025_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2025_q4,JPM,2025_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2026_q1,JPM,2026_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_jpm_2026_q2,JPM,2026_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2022_q1,KO,2022_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2022_q2,KO,2022_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2022_q3,KO,2022_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2022_q4,KO,2022_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2023_q1,KO,2023_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2023_q2,KO,2023_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2023_q3,KO,2023_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2023_q4,KO,2023_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2024_q1,KO,2024_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2024_q2,KO,2024_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2024_q3,KO,2024_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2024_q4,KO,2024_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2025_q1,KO,2025_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2025_q2,KO,2025_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2025_q3,KO,2025_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2025_q4,KO,2025_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2026_q1,KO,2026_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ko_2026_q2,KO,2026_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2022_q1,LLY,2022_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2022_q2,LLY,2022_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2022_q3,LLY,2022_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2022_q4,LLY,2022_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2023_q1,LLY,2023_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2023_q2,LLY,2023_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2023_q3,LLY,2023_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2023_q4,LLY,2023_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2024_q1,LLY,2024_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2024_q2,LLY,2024_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2024_q3,LLY,2024_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2024_q4,LLY,2024_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2025_q1,LLY,2025_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2025_q2,LLY,2025_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2025_q3,LLY,2025_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2025_q4,LLY,2025_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2026_q1,LLY,2026_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_lly_2026_q2,LLY,2026_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
