case_id,ticker,fiscal_period,transcript_status,audio_status,video_status,slides_status,official_ir_candidate,sec_candidate,webcast_candidate,youtube_metadata_only,manual_local_registered,vendor_blocked,rights_status,blocked_reason_code,provenance_complete,next_manual_action
nyse5y_orcl_2022_q1,ORCL,2022_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2022_q2,ORCL,2022_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2022_q3,ORCL,2022_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2022_q4,ORCL,2022_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2023_q1,ORCL,2023_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2023_q2,ORCL,2023_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2023_q3,ORCL,2023_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2023_q4,ORCL,2023_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2024_q1,ORCL,2024_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2024_q2,ORCL,2024_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2024_q3,ORCL,2024_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2024_q4,ORCL,2024_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2025_q1,ORCL,2025_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2025_q2,ORCL,2025_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2025_q3,ORCL,2025_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2025_q4,ORCL,2025_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2026_q1,ORCL,2026_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2026_q2,ORCL,2026_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2026_q3,ORCL,2026_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_orcl_2026_q4,ORCL,2026_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2022_q1,IBM,2022_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2022_q2,IBM,2022_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2022_q3,IBM,2022_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2022_q4,IBM,2022_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2023_q1,IBM,2023_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2023_q2,IBM,2023_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2023_q3,IBM,2023_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2023_q4,IBM,2023_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2024_q1,IBM,2024_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2024_q2,IBM,2024_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2024_q3,IBM,2024_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2024_q4,IBM,2024_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2025_q1,IBM,2025_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2025_q2,IBM,2025_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2025_q3,IBM,2025_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2025_q4,IBM,2025_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2026_q1,IBM,2026_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2026_q2,IBM,2026_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2026_q3,IBM,2026_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ibm_2026_q4,IBM,2026_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2022_q1,NOW,2022_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2022_q2,NOW,2022_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2022_q3,NOW,2022_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2022_q4,NOW,2022_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2023_q1,NOW,2023_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2023_q2,NOW,2023_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2023_q3,NOW,2023_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2023_q4,NOW,2023_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2024_q1,NOW,2024_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2024_q2,NOW,2024_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2024_q3,NOW,2024_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2024_q4,NOW,2024_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2025_q1,NOW,2025_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2025_q2,NOW,2025_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2025_q3,NOW,2025_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2025_q4,NOW,2025_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2026_q1,NOW,2026_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2026_q2,NOW,2026_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2026_q3,NOW,2026_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_now_2026_q4,NOW,2026_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2022_q1,NET,2022_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2022_q2,NET,2022_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2022_q3,NET,2022_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2022_q4,NET,2022_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2023_q1,NET,2023_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2023_q2,NET,2023_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2023_q3,NET,2023_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2023_q4,NET,2023_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2024_q1,NET,2024_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2024_q2,NET,2024_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2024_q3,NET,2024_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2024_q4,NET,2024_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2025_q1,NET,2025_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2025_q2,NET,2025_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2025_q3,NET,2025_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2025_q4,NET,2025_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2026_q1,NET,2026_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2026_q2,NET,2026_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2026_q3,NET,2026_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_net_2026_q4,NET,2026_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2022_q1,LLY,2022_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2022_q2,LLY,2022_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2022_q3,LLY,2022_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2022_q4,LLY,2022_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2023_q1,LLY,2023_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2023_q2,LLY,2023_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2023_q3,LLY,2023_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2023_q4,LLY,2023_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2024_q1,LLY,2024_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2024_q2,LLY,2024_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2024_q3,LLY,2024_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2024_q4,LLY,2024_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2025_q1,LLY,2025_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2025_q2,LLY,2025_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2025_q3,LLY,2025_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2025_q4,LLY,2025_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2026_q1,LLY,2026_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2026_q2,LLY,2026_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2026_q3,LLY,2026_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_lly_2026_q4,LLY,2026_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2022_q1,MRK,2022_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2022_q2,MRK,2022_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2022_q3,MRK,2022_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2022_q4,MRK,2022_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2023_q1,MRK,2023_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2023_q2,MRK,2023_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2023_q3,MRK,2023_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2023_q4,MRK,2023_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2024_q1,MRK,2024_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2024_q2,MRK,2024_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2024_q3,MRK,2024_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
