registry_id,case_id,ticker_symbol,company_name,fiscal_year,fiscal_quarter,source_type,source_url,source_domain,availability,rights_status,raw_download_allowed,blocked_reason,manual_action,acquisition_method,discovered_timestamp,provenance_hash,notes
hd_2025_q4_earnings_platform_5,hd_2025_q4,HD,"The Home Depot, Inc.",2025,Q4,earnings_platform,licensed-vendor://blocked/HD/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:ee68b88b74fcc06284b5b9d0ef5666d2e05649652da9fbebf0f21d05daf6f50e,Vendor raw transcript access is blocked by default.
jnj_2025_q4_company_ir_1,jnj_2025_q4,JNJ,Johnson & Johnson,2025,Q4,company_ir,https://www.investor.jnj.com/,investor.jnj.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:30c2762f906b591b7f5dc4918f363947ae36e5d8dfb23de08253a68ade9053be,Preferred transcript source when terms allow; this row does not assert transcript availability.
jnj_2025_q4_webcast_provider_2,jnj_2025_q4,JNJ,Johnson & Johnson,2025,Q4,webcast_provider,https://www.investor.jnj.com/,investor.jnj.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:2bd4882ff4785a5a8495b5bf52f054296344ba50610a9a565dbc4dff9c803688,"Audio/webcast replay candidate only; support layer, not canonical transcript."
jnj_2025_q4_sec_edgar_3,jnj_2025_q4,JNJ,Johnson & Johnson,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/JNJ/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:4d7067a86c10ff063deac6f5302c2c4e9b5a8526fd909d4019de899265039c4e,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
jnj_2025_q4_youtube_metadata_only_4,jnj_2025_q4,JNJ,Johnson & Johnson,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=JNJ+Johnson+%26+Johnson+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:d249184fd3cf4ab07be1bb41ae0be6f28053fa76ad30b2a52c41456bb340362b,No YouTube audio or video acquisition is performed.
jnj_2025_q4_earnings_platform_5,jnj_2025_q4,JNJ,Johnson & Johnson,2025,Q4,earnings_platform,licensed-vendor://blocked/JNJ/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:409dd9081cbabbd8e54184993c431d08b472371855d1c7c1f9db00e2fec4fc3e,Vendor raw transcript access is blocked by default.
xom_2025_q4_company_ir_1,xom_2025_q4,XOM,Exxon Mobil Corporation,2025,Q4,company_ir,https://corporate.exxonmobil.com/investors,corporate.exxonmobil.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:363c5bfbc6cbad356dce232d189f1d7f2a473e9cec1e378d47bc87b9814e48cb,Preferred transcript source when terms allow; this row does not assert transcript availability.
xom_2025_q4_webcast_provider_2,xom_2025_q4,XOM,Exxon Mobil Corporation,2025,Q4,webcast_provider,https://corporate.exxonmobil.com/investors,corporate.exxonmobil.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:f25a38df928c6f4cd21fa8ecb0adf81ae2841438db5b405af874cf5f6519dc1c,"Audio/webcast replay candidate only; support layer, not canonical transcript."
xom_2025_q4_sec_edgar_3,xom_2025_q4,XOM,Exxon Mobil Corporation,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/XOM/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:42cd208ed5191364d98968387f7b661e141f9a23f03ee0b160a3491db290049b,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
xom_2025_q4_youtube_metadata_only_4,xom_2025_q4,XOM,Exxon Mobil Corporation,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=XOM+Exxon+Mobil+Corporation+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:6703d70b96e7101ec852e54ecdb3b51eb3648a9d5211d469335a588b7753adfe,No YouTube audio or video acquisition is performed.
xom_2025_q4_earnings_platform_5,xom_2025_q4,XOM,Exxon Mobil Corporation,2025,Q4,earnings_platform,licensed-vendor://blocked/XOM/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:22a209ad0b4bfe599f870c1a54ca2d07523bbcef44f117835c1879e874c664c8,Vendor raw transcript access is blocked by default.
bac_2025_q4_company_ir_1,bac_2025_q4,BAC,Bank of America Corporation,2025,Q4,company_ir,https://investor.bankofamerica.com/,investor.bankofamerica.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:2517ebe1b5f69c0650df13f574e670a014fb59402c37c1f92392208190466fc4,Preferred transcript source when terms allow; this row does not assert transcript availability.
bac_2025_q4_webcast_provider_2,bac_2025_q4,BAC,Bank of America Corporation,2025,Q4,webcast_provider,https://investor.bankofamerica.com/,investor.bankofamerica.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:d213b6f14d2d38a72d609be9e01a63facbefb2e55fd129bf9d47c3e35435ec1c,"Audio/webcast replay candidate only; support layer, not canonical transcript."
bac_2025_q4_sec_edgar_3,bac_2025_q4,BAC,Bank of America Corporation,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/BAC/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:3b5bbf7e8bf2e278623a2595b339717d768aecf518360c58c5169f42526af232,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
bac_2025_q4_youtube_metadata_only_4,bac_2025_q4,BAC,Bank of America Corporation,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=BAC+Bank+of+America+Corporation+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:f0ec13d6bddaceff7f8c816397c6a533e6b9fdafb36d5db0b613a20a3f2f900d,No YouTube audio or video acquisition is performed.
bac_2025_q4_earnings_platform_5,bac_2025_q4,BAC,Bank of America Corporation,2025,Q4,earnings_platform,licensed-vendor://blocked/BAC/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:089e2b84783f5515c7b434a57f0ff291d6cfe148b14494464b3d29ab74136da0,Vendor raw transcript access is blocked by default.
gs_2025_q4_company_ir_1,gs_2025_q4,GS,"The Goldman Sachs Group, Inc.",2025,Q4,company_ir,https://www.goldmansachs.com/investor-relations/,goldmansachs.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:a8972e30783350e9250ab322d8580aa8f07d156a349dec86bba0ecf7b779ec3e,Preferred transcript source when terms allow; this row does not assert transcript availability.
gs_2025_q4_webcast_provider_2,gs_2025_q4,GS,"The Goldman Sachs Group, Inc.",2025,Q4,webcast_provider,https://www.goldmansachs.com/investor-relations/,goldmansachs.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:97eb9f9dc65d9469b69be53de07de205dad7e1f8cb301eee50009a2182616342,"Audio/webcast replay candidate only; support layer, not canonical transcript."
gs_2025_q4_sec_edgar_3,gs_2025_q4,GS,"The Goldman Sachs Group, Inc.",2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/GS/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:100da7e0fcb2baf83fe1a2b1bad4a9ce895eb8184978d111d251de43f1af933c,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
gs_2025_q4_youtube_metadata_only_4,gs_2025_q4,GS,"The Goldman Sachs Group, Inc.",2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=GS+The+Goldman+Sachs+Group%2C+Inc.+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:6020cd9fead78ef56150f7938e594cb89fc86127e4b9052ab4881d01fd1f84c0,No YouTube audio or video acquisition is performed.
gs_2025_q4_earnings_platform_5,gs_2025_q4,GS,"The Goldman Sachs Group, Inc.",2025,Q4,earnings_platform,licensed-vendor://blocked/GS/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:3dd246bae44315ac6a53fdb6831e75b517c82009aa7c6692b6243a6300d3f373,Vendor raw transcript access is blocked by default.
ms_2025_q4_company_ir_1,ms_2025_q4,MS,Morgan Stanley,2025,Q4,company_ir,https://www.morganstanley.com/about-us-ir,morganstanley.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:f0b767000d703a9f840534bd3bfce2b0b907c1f18eb29b4d3baffc02b363e8f1,Preferred transcript source when terms allow; this row does not assert transcript availability.
ms_2025_q4_webcast_provider_2,ms_2025_q4,MS,Morgan Stanley,2025,Q4,webcast_provider,https://www.morganstanley.com/about-us-ir,morganstanley.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:ba6b5649b7446b5a22b465c451072710384666fd301a582dd8095e31376db835,"Audio/webcast replay candidate only; support layer, not canonical transcript."
ms_2025_q4_sec_edgar_3,ms_2025_q4,MS,Morgan Stanley,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/MS/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:442c11b96dde321c2c5e340d8292644815513a4479cf1dbd3a2bf549ccb459f1,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
ms_2025_q4_youtube_metadata_only_4,ms_2025_q4,MS,Morgan Stanley,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=MS+Morgan+Stanley+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:7f8ac090d90fc5423a6f4086b12b4ae17d5b02d3ff08b097c66632e393865f78,No YouTube audio or video acquisition is performed.
ms_2025_q4_earnings_platform_5,ms_2025_q4,MS,Morgan Stanley,2025,Q4,earnings_platform,licensed-vendor://blocked/MS/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:8550ae941cd62662486bcb79e0f7674386fcead7a54aa44c632613d5a4c25027,Vendor raw transcript access is blocked by default.
blk_2025_q4_company_ir_1,blk_2025_q4,BLK,"BlackRock, Inc.",2025,Q4,company_ir,https://ir.blackrock.com/,ir.blackrock.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:2f614fe0a7feb9e236bd9522da06aac31943dfe3d12738eefd0ec09d5542e7dd,Preferred transcript source when terms allow; this row does not assert transcript availability.
blk_2025_q4_webcast_provider_2,blk_2025_q4,BLK,"BlackRock, Inc.",2025,Q4,webcast_provider,https://ir.blackrock.com/,ir.blackrock.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:369e95e8e2e6f3f46038891a2f764dac23516a719786b324465a31abbfb03203,"Audio/webcast replay candidate only; support layer, not canonical transcript."
blk_2025_q4_sec_edgar_3,blk_2025_q4,BLK,"BlackRock, Inc.",2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/BLK/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:f850ad8ad751edebb99c9b922f54ffd0080e00ee7644920262c81ffcea57c991,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
blk_2025_q4_youtube_metadata_only_4,blk_2025_q4,BLK,"BlackRock, Inc.",2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=BLK+BlackRock%2C+Inc.+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:2baf67b34c453a092e8e065f8139feea998cc419c03332d46034188610cd452e,No YouTube audio or video acquisition is performed.
blk_2025_q4_earnings_platform_5,blk_2025_q4,BLK,"BlackRock, Inc.",2025,Q4,earnings_platform,licensed-vendor://blocked/BLK/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:466b99a661ccd8752ba868de4bb944af1a2741331b24539ddfdd8bdff9f5409d,Vendor raw transcript access is blocked by default.
axp_2025_q4_company_ir_1,axp_2025_q4,AXP,American Express Company,2025,Q4,company_ir,https://ir.americanexpress.com/,ir.americanexpress.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:aa1da89b49036922d603b8c99b1fbab489458b8903dce798cca71d48f514462a,Preferred transcript source when terms allow; this row does not assert transcript availability.
axp_2025_q4_webcast_provider_2,axp_2025_q4,AXP,American Express Company,2025,Q4,webcast_provider,https://ir.americanexpress.com/,ir.americanexpress.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:508633a74145dfe8996aa606df0c13582e2545da8e3ffd4d0009b3eee90cb432,"Audio/webcast replay candidate only; support layer, not canonical transcript."
axp_2025_q4_sec_edgar_3,axp_2025_q4,AXP,American Express Company,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/AXP/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:1b86f8f491ff6ba285e258086a8929630b9cec76fb10015328531638b624ebc9,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
axp_2025_q4_youtube_metadata_only_4,axp_2025_q4,AXP,American Express Company,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=AXP+American+Express+Company+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:968d7046c9c0f650c8b0b037df545b1a8318cfbc2def3676ae5184d0726db0ee,No YouTube audio or video acquisition is performed.
axp_2025_q4_earnings_platform_5,axp_2025_q4,AXP,American Express Company,2025,Q4,earnings_platform,licensed-vendor://blocked/AXP/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:47f267ec135e5fe8a948dbb35baf38c98354d8b6feb469746ecd9d2469eec953,Vendor raw transcript access is blocked by default.
ibm_2025_q4_company_ir_1,ibm_2025_q4,IBM,International Business Machines Corporation,2025,Q4,company_ir,https://www.ibm.com/investor,ibm.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:75b52300a7422497346a926afa251e01e0258f8f95de0fe7b5a288efcd712c93,Preferred transcript source when terms allow; this row does not assert transcript availability.
ibm_2025_q4_webcast_provider_2,ibm_2025_q4,IBM,International Business Machines Corporation,2025,Q4,webcast_provider,https://www.ibm.com/investor,ibm.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:1cba5856e6a482796a6ef799737b7d58c7f0bedb5498b41f8ae5a92233451b40,"Audio/webcast replay candidate only; support layer, not canonical transcript."
ibm_2025_q4_sec_edgar_3,ibm_2025_q4,IBM,International Business Machines Corporation,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/IBM/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:874bd51e5dc1bb9cd4b09e7e534a057a071750d7e90ba0ec157b12a505b81b85,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
ibm_2025_q4_youtube_metadata_only_4,ibm_2025_q4,IBM,International Business Machines Corporation,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=IBM+International+Business+Machines+Corporation+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:0234d169432aa52358f766fa725160ef049ea8ea6f3be9b286aa89c266c8ad7f,No YouTube audio or video acquisition is performed.
ibm_2025_q4_earnings_platform_5,ibm_2025_q4,IBM,International Business Machines Corporation,2025,Q4,earnings_platform,licensed-vendor://blocked/IBM/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:54ee6f39a13b94ed1ef3337cbfc0aaea426de9a885b1d2df6639cf554ea08fd9,Vendor raw transcript access is blocked by default.
lly_2025_q4_company_ir_1,lly_2025_q4,LLY,Eli Lilly and Company,2025,Q4,company_ir,https://investor.lilly.com/,investor.lilly.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:e6c839850a3723302b0f0d5e7c7a76d64f06aabba2404fb39334fb49723b6e4c,Preferred transcript source when terms allow; this row does not assert transcript availability.
lly_2025_q4_webcast_provider_2,lly_2025_q4,LLY,Eli Lilly and Company,2025,Q4,webcast_provider,https://investor.lilly.com/,investor.lilly.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:e6ac2ce4e8ebfe944405276f5e2c010368c6466d8e3d00f1e3f05b353301d930,"Audio/webcast replay candidate only; support layer, not canonical transcript."
lly_2025_q4_sec_edgar_3,lly_2025_q4,LLY,Eli Lilly and Company,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/LLY/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:ffa3c4c50e0ff9cb45209512f716de2413e94668a493691eeb1d9ea7e86b26a0,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
lly_2025_q4_youtube_metadata_only_4,lly_2025_q4,LLY,Eli Lilly and Company,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=LLY+Eli+Lilly+and+Company+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:1a4ac2388a0fd37803f6319e5f4105007783a6b3f3725b4f4b5e0e77afb91649,No YouTube audio or video acquisition is performed.
lly_2025_q4_earnings_platform_5,lly_2025_q4,LLY,Eli Lilly and Company,2025,Q4,earnings_platform,licensed-vendor://blocked/LLY/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:24cbaa0a2b45c7ad8fff57c29edc5f9e06237cea8ef375e369668674547bdb4b,Vendor raw transcript access is blocked by default.
mrk_2025_q4_company_ir_1,mrk_2025_q4,MRK,"Merck & Co., Inc.",2025,Q4,company_ir,https://www.merck.com/investor-relations/,merck.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:4582286fd86c8e9b1fbe559d6de36092777f9ae1fcb2991bb44be8587f80ea3d,Preferred transcript source when terms allow; this row does not assert transcript availability.
mrk_2025_q4_webcast_provider_2,mrk_2025_q4,MRK,"Merck & Co., Inc.",2025,Q4,webcast_provider,https://www.merck.com/investor-relations/,merck.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:8ff28a278ee143461b7c796798ca3b1b380841821193947d67aae9bc50d6cc18,"Audio/webcast replay candidate only; support layer, not canonical transcript."
mrk_2025_q4_sec_edgar_3,mrk_2025_q4,MRK,"Merck & Co., Inc.",2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/MRK/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:1b758e3a5394afa63a7f3baaf03b582719e3c439c12bf8935eec6ed22403ea34,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
mrk_2025_q4_youtube_metadata_only_4,mrk_2025_q4,MRK,"Merck & Co., Inc.",2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=MRK+Merck+%26+Co.%2C+Inc.+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:d5978456fc6ca478dc9d023fde4fa9bad9c1b1c730070dce2ebdaf2640d66a15,No YouTube audio or video acquisition is performed.
mrk_2025_q4_earnings_platform_5,mrk_2025_q4,MRK,"Merck & Co., Inc.",2025,Q4,earnings_platform,licensed-vendor://blocked/MRK/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:94bbcae95928f0175a726afc1b7985ccf3b228d93433ac550f8a9c9d0408093d,Vendor raw transcript access is blocked by default.
pfe_2025_q4_company_ir_1,pfe_2025_q4,PFE,Pfizer Inc.,2025,Q4,company_ir,https://investors.pfizer.com/,investors.pfizer.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:c2cf7c31c4138bec70d9b045882971e6d26b08ea5a17f01a2d5bbeac409392e8,Preferred transcript source when terms allow; this row does not assert transcript availability.
pfe_2025_q4_webcast_provider_2,pfe_2025_q4,PFE,Pfizer Inc.,2025,Q4,webcast_provider,https://investors.pfizer.com/,investors.pfizer.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:4cb906913baca723d85e9cb9cf51f7d0e59400e0d7fb80b7741c7df2c799a9d6,"Audio/webcast replay candidate only; support layer, not canonical transcript."
pfe_2025_q4_sec_edgar_3,pfe_2025_q4,PFE,Pfizer Inc.,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/PFE/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:0376c78990edd56000e91238df69378ba6e42f47e744f597eed8af95b87e4fd6,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
pfe_2025_q4_youtube_metadata_only_4,pfe_2025_q4,PFE,Pfizer Inc.,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=PFE+Pfizer+Inc.+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:13be598bf1ac18cb70618dc4d462b9398743db64cce7c07cb26c34223fb1a7ea,No YouTube audio or video acquisition is performed.
