case_id,ticker_symbol,company_name,exchange,fiscal_year,fiscal_quarter,calendar_year,earnings_call_date,transcript_source_url,audio_source_url,video_source_url,transcript_availability,audio_availability,video_availability,source_type,rights_status,priority_tier,local_paths_created,notes,source_domain,discovered_timestamp,acquisition_method,provenance_hash,call_folder
spgi_2025_q4,SPGI,S&P Global Inc.,NYSE,2025,Q4,2026,2026-01-14,https://investor.spglobal.com/,https://investor.spglobal.com/,https://investor.spglobal.com/,unknown,unknown,unknown,company_ir,metadata_only,4,true,"Metadata-only candidate. Availability is not asserted until official IR source terms, robots policy, and event identity are manually reviewed.",investor.spglobal.com,2026-05-24T00:33:59+00:00,rights_aware_metadata_discovery,sha256:28870733c4c05ddb42a826b2cd2bfb3a616b2418c2855eadf8c0fe76af413691,/Users/keith/Desktop/earnings calls 100 samples/SPGI_S_P_Global_Inc/2026-01-14_FY2025_Q4
mco_2025_q4,MCO,Moody's Corporation,NYSE,2025,Q4,2026,2026-01-14,https://ir.moodys.com/,https://ir.moodys.com/,https://ir.moodys.com/,unknown,unknown,unknown,company_ir,metadata_only,4,true,"Metadata-only candidate. Availability is not asserted until official IR source terms, robots policy, and event identity are manually reviewed.",ir.moodys.com,2026-05-24T00:33:59+00:00,rights_aware_metadata_discovery,sha256:bc73fdd7f40692c5e43a8cd562af8e84a5ed70de186ce2a96e5b43dce9c8128e,/Users/keith/Desktop/earnings calls 100 samples/MCO_Moody_s_Corporation/2026-01-14_FY2025_Q4
ice_2025_q4,ICE,"Intercontinental Exchange, Inc.",NYSE,2025,Q4,2026,2026-01-14,https://ir.theice.com/,https://ir.theice.com/,https://ir.theice.com/,unknown,unknown,unknown,company_ir,metadata_only,4,true,"Metadata-only candidate. Availability is not asserted until official IR source terms, robots policy, and event identity are manually reviewed.",ir.theice.com,2026-05-24T00:33:59+00:00,rights_aware_metadata_discovery,sha256:f2439f19dc73e865d443aa9fb5650cfdf0d3fcb3b50ea721ad38b21140e6f83f,/Users/keith/Desktop/earnings calls 100 samples/ICE_Intercontinental_Exchange_Inc/2026-01-14_FY2025_Q4
schw_2025_q4,SCHW,The Charles Schwab Corporation,NYSE,2025,Q4,2026,2026-01-14,https://www.aboutschwab.com/investor-relations,https://www.aboutschwab.com/investor-relations,https://www.aboutschwab.com/investor-relations,unknown,unknown,unknown,company_ir,metadata_only,4,true,"Metadata-only candidate. Availability is not asserted until official IR source terms, robots policy, and event identity are manually reviewed.",aboutschwab.com,2026-05-24T00:33:59+00:00,rights_aware_metadata_discovery,sha256:fefbd0c72e82c059c3f44fd36962dd2e265690bec927e8a419321fb1697dc878,/Users/keith/Desktop/earnings calls 100 samples/SCHW_The_Charles_Schwab_Corporation/2026-01-14_FY2025_Q4
mmc_2025_q4,MMC,"Marsh & McLennan Companies, Inc.",NYSE,2025,Q4,2026,2026-01-14,https://ir.mmc.com/,https://ir.mmc.com/,https://ir.mmc.com/,unknown,unknown,unknown,company_ir,metadata_only,4,true,"Metadata-only candidate. Availability is not asserted until official IR source terms, robots policy, and event identity are manually reviewed.",ir.mmc.com,2026-05-24T00:33:59+00:00,rights_aware_metadata_discovery,sha256:e0a6fcf54fefb5c06607344070f226dcf64a495a05294d8fb05e6663fda813d4,/Users/keith/Desktop/earnings calls 100 samples/MMC_Marsh_McLennan_Companies_Inc/2026-01-14_FY2025_Q4
aon_2025_q4,AON,Aon plc,NYSE,2025,Q4,2026,2026-01-14,https://ir.aon.com/,https://ir.aon.com/,https://ir.aon.com/,unknown,unknown,unknown,company_ir,metadata_only,4,true,"Metadata-only candidate. Availability is not asserted until official IR source terms, robots policy, and event identity are manually reviewed.",ir.aon.com,2026-05-24T00:33:59+00:00,rights_aware_metadata_discovery,sha256:cccf3db63c1cb189cfb1927cd4127b8d238a8d024870e9b582f9e087a50506dd,/Users/keith/Desktop/earnings calls 100 samples/AON_Aon_plc/2026-01-14_FY2025_Q4
abt_2025_q4,ABT,Abbott Laboratories,NYSE,2025,Q4,2026,2026-01-14,https://www.abbottinvestor.com/,https://www.abbottinvestor.com/,https://www.abbottinvestor.com/,unknown,unknown,unknown,company_ir,metadata_only,4,true,"Metadata-only candidate. Availability is not asserted until official IR source terms, robots policy, and event identity are manually reviewed.",abbottinvestor.com,2026-05-24T00:33:59+00:00,rights_aware_metadata_discovery,sha256:bce2f6be1112ee1ba668cd469e652bb8175909875dbce65d4bcc07f4578402a7,/Users/keith/Desktop/earnings calls 100 samples/ABT_Abbott_Laboratories/2026-01-14_FY2025_Q4
bmy_2025_q4,BMY,Bristol Myers Squibb Company,NYSE,2025,Q4,2026,2026-01-14,https://investor.bms.com/,https://investor.bms.com/,https://investor.bms.com/,unknown,unknown,unknown,company_ir,metadata_only,4,true,"Metadata-only candidate. Availability is not asserted until official IR source terms, robots policy, and event identity are manually reviewed.",investor.bms.com,2026-05-24T00:33:59+00:00,rights_aware_metadata_discovery,sha256:d2fbf733b14466e5c34190ea3e891b53b4822afe5bc2defa5963c5905c2724c5,/Users/keith/Desktop/earnings calls 100 samples/BMY_Bristol_Myers_Squibb_Company/2026-01-14_FY2025_Q4
mdt_2025_q4,MDT,Medtronic plc,NYSE,2025,Q4,2026,2026-01-14,https://investorrelations.medtronic.com/,https://investorrelations.medtronic.com/,https://investorrelations.medtronic.com/,unknown,unknown,unknown,company_ir,metadata_only,4,true,"Metadata-only candidate. Availability is not asserted until official IR source terms, robots policy, and event identity are manually reviewed.",investorrelations.medtronic.com,2026-05-24T00:33:59+00:00,rights_aware_metadata_discovery,sha256:278ee444c755dbf5953fe36041b805b4250cfa959f8593d6f7a789340191b557,/Users/keith/Desktop/earnings calls 100 samples/MDT_Medtronic_plc/2026-01-14_FY2025_Q4
tmo_2025_q4,TMO,Thermo Fisher Scientific Inc.,NYSE,2025,Q4,2026,2026-01-14,https://ir.thermofisher.com/,https://ir.thermofisher.com/,https://ir.thermofisher.com/,unknown,unknown,unknown,company_ir,metadata_only,4,true,"Metadata-only candidate. Availability is not asserted until official IR source terms, robots policy, and event identity are manually reviewed.",ir.thermofisher.com,2026-05-24T00:33:59+00:00,rights_aware_metadata_discovery,sha256:b85358225a13ec86f052a988a7da68f5ac89830110565d453ccf209a7534f65f,/Users/keith/Desktop/earnings calls 100 samples/TMO_Thermo_Fisher_Scientific_Inc/2026-01-14_FY2025_Q4
