source_id,case_id,ticker,company_name,fiscal_year,fiscal_quarter,asset_type,source_type,source_url,source_domain,rights_status,blocked_reason,allow_download,allow_eval_use,allow_training_use,commit_allowed,manual_approval_required,approval_ref,approved_by,approved_at,license_config_ref,explicit_training_rights_ref,source_terms_checked,robots_checked,review_priority,next_action,provenance_hash
src_0af6323b9453ed704,gs_2023_q4,GS,"The Goldman Sachs Group, Inc.",2023,Q4,transcript,official_ir,https://www.goldmansachs.com/investor-relations/,www.goldmansachs.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:9d1ede30f7c59ee0349f16d1fa08ee93791ef7f658416d21367533fc98e4b727
src_7d4f6730f27d82ff6,gs_2023_q4,GS,"The Goldman Sachs Group, Inc.",2023,Q4,audio,official_ir,https://www.goldmansachs.com/investor-relations/,www.goldmansachs.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:579dd57fe11a2bd9b02837a7d7b3b2585f5f9b14c353a24fbd0842907c6ce961
src_4f870fb5c040c444d,ms_2023_q4,MS,Morgan Stanley,2023,Q4,transcript,official_ir,https://www.morganstanley.com/about-us-ir,www.morganstanley.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:3ce68a2ed26705cede46bc63c795ad10dd1d92eb996e5acec07960b96843ce90
src_5eb6df28f4c2c3b5d,ms_2023_q4,MS,Morgan Stanley,2023,Q4,audio,official_ir,https://www.morganstanley.com/about-us-ir,www.morganstanley.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:5b0cb390685fc572eefa8417524eacbcf83e2c627606fe4762c0efa7e2c90bc9
src_391a59ac2943f8b0f,bk_2023_q4,BK,The Bank of New York Mellon Corporation,2023,Q4,transcript,official_ir,https://www.bny.com/corporate/global/en/investor-relations.html,www.bny.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:a33a1f61db085c63f3a682d2680ce1259f3b9977c79ea430a52b3d47860d4575
src_3744f9c228bc11570,bk_2023_q4,BK,The Bank of New York Mellon Corporation,2023,Q4,audio,official_ir,https://www.bny.com/corporate/global/en/investor-relations.html,www.bny.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:b21b8625e99d82bf2e4da55e80c7ad16b204b3b4c0076bc3b9c21ef09e74f182
src_58fa63b5ce3e00aa9,stt_2023_q4,STT,State Street Corporation,2023,Q4,transcript,official_ir,https://investors.statestreet.com/,investors.statestreet.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:b881c8ee6a7bc65d7970cb83bea8e362dd3187936c07738c161dd1472dd8cfdf
src_29e3bbf7b1b717c91,stt_2023_q4,STT,State Street Corporation,2023,Q4,audio,official_ir,https://investors.statestreet.com/,investors.statestreet.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:f134e96a50e202704f08a8992bcd45e0f064cba1667fb1d39f84086d42612f85
src_8524f3b2c4907b5a3,usb_2023_q4,USB,U.S. Bancorp,2023,Q4,transcript,official_ir,https://ir.usbank.com/,ir.usbank.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:6b0737cdb8ef5777d721fec619558ad94a6132bf6a2a8f4c06906cf60f30debb
src_fd795c7d663c3484a,usb_2023_q4,USB,U.S. Bancorp,2023,Q4,audio,official_ir,https://ir.usbank.com/,ir.usbank.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:cfd8c54ce1a59f516401f4db0df5f6bba6cdac917bd83029ff94ee6ef719ebf2
src_d7755f1e22b1e66b0,pnc_2023_q4,PNC,"The PNC Financial Services Group, Inc.",2023,Q4,transcript,official_ir,https://investor.pnc.com/,investor.pnc.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:7aaef98f3f9674fd392a722cdb87217643d52e0aec849a0500591e34cb8fe7a2
src_0fb9ee6776c2558bc,pnc_2023_q4,PNC,"The PNC Financial Services Group, Inc.",2023,Q4,audio,official_ir,https://investor.pnc.com/,investor.pnc.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:382ffa24c421f0e91cbc87b3493d952906e7d1f1ae1947c848dd452abc4b5b2c
src_c13c1cb4f5231c70f,tfc_2023_q4,TFC,Truist Financial Corporation,2023,Q4,transcript,official_ir,https://ir.truist.com/,ir.truist.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:a2a1d899d663dd8799422f3a9be86450cdbe66c7ee3a5694104cccc4f65b04b2
src_f4514129312868081,tfc_2023_q4,TFC,Truist Financial Corporation,2023,Q4,audio,official_ir,https://ir.truist.com/,ir.truist.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:69e3ea1beaacaf22771d510483f23712e253d4617387fef08a92432e73171820
src_d8392994b232e145c,cof_2023_q4,COF,Capital One Financial Corporation,2023,Q4,transcript,official_ir,https://investor.capitalone.com/,investor.capitalone.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:1dc43a8b10cbba8fd36d8cd3a477addf4768bce82e666b531305b4621b2a0b3e
src_8c98af7be52a4da36,cof_2023_q4,COF,Capital One Financial Corporation,2023,Q4,audio,official_ir,https://investor.capitalone.com/,investor.capitalone.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:7aec7cc84a832eef01378963e2210e870f8e671d99acd4616e59dea84d358157
src_47af6db2a5d1de57f,axp_2023_q4,AXP,American Express Company,2023,Q4,transcript,official_ir,https://ir.americanexpress.com/,ir.americanexpress.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:b255062c2380aaa3a4ab87cdaeaa94e30e6a5777f2677f64ba2590a74419382e
src_e1f9b4354b0be4b9d,axp_2023_q4,AXP,American Express Company,2023,Q4,audio,official_ir,https://ir.americanexpress.com/,ir.americanexpress.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:9c50f571003ea1576dcbf2a254789ed61e067fad9140e91d19af284e2236e932
src_41ff12462f9d576ab,v_2023_q4,V,Visa Inc.,2023,Q4,transcript,official_ir,https://investor.visa.com/,investor.visa.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:b2269546da74c25ff108bc69194dd455d84669acfd14c7eb86f7e358e259bb41
src_81b72d11b1f8fb87b,v_2023_q4,V,Visa Inc.,2023,Q4,audio,official_ir,https://investor.visa.com/,investor.visa.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:3e4d1c84f102f19546b7c5f6c9b84d703ff6e5c04b13cc9d151e18c0a8e81187
src_451106596499ec515,ma_2023_q4,MA,Mastercard Incorporated,2023,Q4,transcript,official_ir,https://investor.mastercard.com/,investor.mastercard.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:4547657290eecd437f88b90ee37c864fb800423ada8ddd01403c8698cc1c27c0
src_e706b02c05f37f4d2,ma_2023_q4,MA,Mastercard Incorporated,2023,Q4,audio,official_ir,https://investor.mastercard.com/,investor.mastercard.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:92bae6b617353812c77039a5f504289121a276ea44b31e92e25492f930e3cd52
src_3281cbda78d71bf7f,fis_2023_q4,FIS,"Fidelity National Information Services, Inc.",2023,Q4,transcript,official_ir,https://investor.fisglobal.com/,investor.fisglobal.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:35555e3ab9e57504704a9d9d30a54bbd3d0ddaff8b8c73221e2d48cb5f24bf83
src_179d35630e45c1bbc,fis_2023_q4,FIS,"Fidelity National Information Services, Inc.",2023,Q4,audio,official_ir,https://investor.fisglobal.com/,investor.fisglobal.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:80a44fd25e1cc1f87c740562c8928b48c1c3aa8e9e29966a1079013bf3201c41
src_6ff407d04ee66c784,gpn_2023_q4,GPN,Global Payments Inc.,2023,Q4,transcript,official_ir,https://investors.globalpayments.com/,investors.globalpayments.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:3d8be65742e2bc1176dfd8b347c6e3c46ffd90ee34b00df7b15dabf096940856
src_d1f26b06fcbd610c4,gpn_2023_q4,GPN,Global Payments Inc.,2023,Q4,audio,official_ir,https://investors.globalpayments.com/,investors.globalpayments.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:fb84a606af5f8b9eb6a0ac85f5da1ec70a76fac17ff4a8cd23cdda26031aedb5
src_c706ac55ead57913f,blk_2023_q4,BLK,"BlackRock, Inc.",2023,Q4,transcript,official_ir,https://ir.blackrock.com/,ir.blackrock.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:5bb4ce6b92ab91df9b52098191dcd4e585af20485e07284405e74138c46f669b
src_6db3694eebe60568f,blk_2023_q4,BLK,"BlackRock, Inc.",2023,Q4,audio,official_ir,https://ir.blackrock.com/,ir.blackrock.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:98fd4547d47cb76c31c770b234312d8a8720bddf18a59d4eb4215d7b0af0514e
src_23f70c2b44a48a2f2,bx_2023_q4,BX,Blackstone Inc.,2023,Q4,transcript,official_ir,https://ir.blackstone.com/,ir.blackstone.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:c1b23388aec73381005449c7087af4fcf5a0fcc57383a171c08c4fce3d01c710
src_0b25d9eaca10ccb7f,bx_2023_q4,BX,Blackstone Inc.,2023,Q4,audio,official_ir,https://ir.blackstone.com/,ir.blackstone.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:8d0f6fdbe53dfaa396037195aeadd12e7b42c66548c053e20f6c5acf6bfc5209
src_5adbf76d31e03e835,schw_2023_q4,SCHW,The Charles Schwab Corporation,2023,Q4,transcript,official_ir,https://www.aboutschwab.com/investor-relations,www.aboutschwab.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:ffc13ef86454a327d3639c887bbf6af20bd60c348fb064954592aeefc9d92009
src_ce4dd6249ca82f7e9,schw_2023_q4,SCHW,The Charles Schwab Corporation,2023,Q4,audio,official_ir,https://www.aboutschwab.com/investor-relations,www.aboutschwab.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:5c2d85013381c17b42ab07ce38ebfdf679bcf75c295898c5579ba9541c7a8d1d
src_d96de502207c0f73b,ice_2023_q4,ICE,"Intercontinental Exchange, Inc.",2023,Q4,transcript,official_ir,https://ir.theice.com/,ir.theice.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:9fbb26e67b544daca63a516ae266bf0749975cb01d9f4484672c53d18118e688
src_0a018a9b4840674f2,ice_2023_q4,ICE,"Intercontinental Exchange, Inc.",2023,Q4,audio,official_ir,https://ir.theice.com/,ir.theice.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:3a2c404595c8698a921883fb4a3cc6dc61fcf680cefbb2ca8ec56dfa251b590f
src_92c8491dbdc771629,spgi_2023_q4,SPGI,S&P Global Inc.,2023,Q4,transcript,official_ir,https://investor.spglobal.com/,investor.spglobal.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:6eb30358ee49e6c021c57b519268f1512380362a8a49a4b6e11d20baca51bba1
src_07a7c62042982b31c,spgi_2023_q4,SPGI,S&P Global Inc.,2023,Q4,audio,official_ir,https://investor.spglobal.com/,investor.spglobal.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:43537b68a221d22dfc063592646542c50141585a09ca81d7c769269402e5fd6c
src_37fe698b94b28d379,mco_2023_q4,MCO,Moody's Corporation,2023,Q4,transcript,official_ir,https://ir.moodys.com/,ir.moodys.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:a598b3c45d1dd0b7b80b4d877e651ce061671e23c286146d1cf486290afc95d1
src_4288c22882b4228b1,mco_2023_q4,MCO,Moody's Corporation,2023,Q4,audio,official_ir,https://ir.moodys.com/,ir.moodys.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:4548fb309c773433be4ed5edac72d63ac89291dd5a4142d0bbedf36fc70259f7
src_c899a00f9db9ba923,aon_2023_q4,AON,Aon plc,2023,Q4,transcript,official_ir,https://investors.aon.com/,investors.aon.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:4f6164489b8ff2975e6fd2028ebc77a3896c1644831682b968fd6da631e970b1
src_954af7698d74f70e1,aon_2023_q4,AON,Aon plc,2023,Q4,audio,official_ir,https://investors.aon.com/,investors.aon.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:61d0aed3976ae7fbde62172fe2022ddb793f497f3fcdb10df2ab2c6ff1d5e644
src_750df9aa85a4baf42,aig_2023_q4,AIG,"American International Group, Inc.",2023,Q4,transcript,official_ir,https://www.aig.com/investor-relations,www.aig.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:f12233dea453095062008084e0814c074ec20eda216eb9ec325a6e5c0a0398bf
src_1bf7db2256d765b07,aig_2023_q4,AIG,"American International Group, Inc.",2023,Q4,audio,official_ir,https://www.aig.com/investor-relations,www.aig.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:0aeee37c7538677e6c6a13241e360952d2e83a1f0f4d2b6c1eb3664032fe4f55
src_0e8f2f66c88bed19e,met_2023_q4,MET,"MetLife, Inc.",2023,Q4,transcript,official_ir,https://investor.metlife.com/,investor.metlife.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:a5a7827da490d67ccf1f8f1b8d83887d0eeb37cde174e73ea2f9a9fd8319db1c
src_638787103cb863349,met_2023_q4,MET,"MetLife, Inc.",2023,Q4,audio,official_ir,https://investor.metlife.com/,investor.metlife.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:54bdfc244369b92c34357ced57ab2ee1135728b2c9cbab6d0a4472c2ec44970f
src_ef523275793d9f8f3,pru_2023_q4,PRU,"Prudential Financial, Inc.",2023,Q4,transcript,official_ir,https://www.investor.prudential.com/,www.investor.prudential.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:ba13de29fc0515b8f52520b7659717b8bd15d787b058c0a8bc7da014abbda8be
src_8d5f93fb1892cc4b8,pru_2023_q4,PRU,"Prudential Financial, Inc.",2023,Q4,audio,official_ir,https://www.investor.prudential.com/,www.investor.prudential.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:1431ed5c2804ee22e42a97ef079318370b8f98f289464f6e707fc095dd41134a
src_85a94e9a47ecf8f5c,trv_2023_q4,TRV,"The Travelers Companies, Inc.",2023,Q4,transcript,official_ir,https://investor.travelers.com/,investor.travelers.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:5425651a29ed01839663883cbc4aaa5686d86b8576474e1bf2d56d2f3af629e4
src_2d7b22c6fc72910b2,trv_2023_q4,TRV,"The Travelers Companies, Inc.",2023,Q4,audio,official_ir,https://investor.travelers.com/,investor.travelers.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:8f39591f078ca84839d597b5302c7c94546d51daf5f9f9298298293f58bf1faa
src_6224a9dcb4192b421,cb_2023_q4,CB,Chubb Limited,2023,Q4,transcript,official_ir,https://investors.chubb.com/,investors.chubb.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:67518ddc732cec8c341fe0b0eba1673ff946fe257db061e99022289c10b7cddb
src_2d399063c29c9568d,cb_2023_q4,CB,Chubb Limited,2023,Q4,audio,official_ir,https://investors.chubb.com/,investors.chubb.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:e579b2a0f760dc54bb5eb58c88deec472c5d7f1ec2867c07ea7e0dfd4e3c498c
src_171451260e34f8845,jnj_2023_q4,JNJ,Johnson & Johnson,2023,Q4,transcript,official_ir,https://www.investor.jnj.com/,www.investor.jnj.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:2310f4051846f6998d6d3007806bbc8d7c9b52c0cf8d87ffd5d3251a45dcb054
src_531bed95f73213676,jnj_2023_q4,JNJ,Johnson & Johnson,2023,Q4,audio,official_ir,https://www.investor.jnj.com/,www.investor.jnj.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:1b338a56bbff199b9271e8e53461d1847b65342d46ff301ad4f104b4264364c7
src_22b8268226d870439,lly_2023_q4,LLY,Eli Lilly and Company,2023,Q4,transcript,official_ir,https://investor.lilly.com/,investor.lilly.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:3d4abe4a7accb4fc5548107bbef5c0729a8f49e32f96b3ab74133064cca5385d
src_c32c89a5814d0ce96,lly_2023_q4,LLY,Eli Lilly and Company,2023,Q4,audio,official_ir,https://investor.lilly.com/,investor.lilly.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:51afee9b3b50e8fec4c76cc92da0af772d4cb2bc6f0be2661a08ff905607d15a
src_29c234b3cab5b81d1,mrk_2023_q4,MRK,"Merck & Co., Inc.",2023,Q4,transcript,official_ir,https://www.merck.com/investor-relations/,www.merck.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:768d7ff80d592187c09fe364a16aae0be7537a03d3dc03ba1715458bf0f6b2f3
src_26875b8dfff62a8c2,mrk_2023_q4,MRK,"Merck & Co., Inc.",2023,Q4,audio,official_ir,https://www.merck.com/investor-relations/,www.merck.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:318a45d0a694451586fc52e6fd47eb2e72d186f1a28ffdc4e864afed56346a76
src_a5f0047c773caae33,pfe_2023_q4,PFE,Pfizer Inc.,2023,Q4,transcript,official_ir,https://investors.pfizer.com/,investors.pfizer.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:2f473822b9cccce7415e82cfa2532799139ca648c90229c3d98c9509abe577e1
src_a07ac1b30c95b7f37,pfe_2023_q4,PFE,Pfizer Inc.,2023,Q4,audio,official_ir,https://investors.pfizer.com/,investors.pfizer.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:a5b9e3cb98a491310288431e9d29fe0587bdf879dfb99f75274ebb80a2a8da6b
src_0d7396ce6335899fd,unh_2023_q4,UNH,UnitedHealth Group Incorporated,2023,Q4,transcript,official_ir,https://www.unitedhealthgroup.com/investors.html,www.unitedhealthgroup.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:831d65589c3bdc7324589d46627d746cc03287866f6aaf525c2ba9e750a79393
src_8a8a4c49beee676ea,unh_2023_q4,UNH,UnitedHealth Group Incorporated,2023,Q4,audio,official_ir,https://www.unitedhealthgroup.com/investors.html,www.unitedhealthgroup.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:6aaaa260cf044bb9bf717f971fc22a578832ba031b976824398bf9bea93ed8d5
src_0a074e72242f35721,cvs_2023_q4,CVS,CVS Health Corporation,2023,Q4,transcript,official_ir,https://investors.cvshealth.com/,investors.cvshealth.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:5114ccfbcbdf21336e2b812b12535efd758130d8f0b12061613f7c4f787e7c65
src_cfc75c42e060ee11a,cvs_2023_q4,CVS,CVS Health Corporation,2023,Q4,audio,official_ir,https://investors.cvshealth.com/,investors.cvshealth.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:2969b95b7bd2f7176c4da2e511e5655242e87256b66e945bcff7ad14d1f35e12
src_4891413daf6e9d365,abt_2023_q4,ABT,Abbott Laboratories,2023,Q4,transcript,official_ir,https://www.abbottinvestor.com/,www.abbottinvestor.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:0096f8465a5dc7ddb9e0d31cb58e07b33a0dbe0de57012a3abe8f7669b41ec6c
src_70b13f64ee5be8324,abt_2023_q4,ABT,Abbott Laboratories,2023,Q4,audio,official_ir,https://www.abbottinvestor.com/,www.abbottinvestor.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:21ff0b767ff532395fcab16913b194916a181364c314fa741f8a33e8203b6d4b
src_e488316649ea1fb7e,bmy_2023_q4,BMY,Bristol Myers Squibb Company,2023,Q4,transcript,official_ir,https://investors.bms.com/,investors.bms.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:c83d80d23ff7dfcded2902e3ab6c6c36bd12a748a5a670a8e50d11b4cf4a9d82
src_675eccacbf3c986f7,bmy_2023_q4,BMY,Bristol Myers Squibb Company,2023,Q4,audio,official_ir,https://investors.bms.com/,investors.bms.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:aadb77d642bb01d0e0d6e67cb00f0a5b47291f7d2c525715ffdd394e6fc526c0
src_9acb5ef5a66026a26,mdt_2023_q4,MDT,Medtronic plc,2023,Q4,transcript,official_ir,https://investorrelations.medtronic.com/,investorrelations.medtronic.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:67a0e5182f504eb5d927cdbaa48c482f066081512f1b5a3089eb53e49f5ddbd4
src_adb735ccf7a87460c,mdt_2023_q4,MDT,Medtronic plc,2023,Q4,audio,official_ir,https://investorrelations.medtronic.com/,investorrelations.medtronic.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:14a9129bf3ca20a39321885fd15a2650ae459bb346eed558806ce3afb07e0bb2
src_890dc17f2151116a5,tmo_2023_q4,TMO,Thermo Fisher Scientific Inc.,2023,Q4,transcript,official_ir,https://ir.thermofisher.com/,ir.thermofisher.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:75e8df3cfbef8786edaedbb5e48f33b1890bf32e537aac8093f78600872be1f8
