case_id,ticker,company_name,source_type,asset_type,source_url,source_domain,rights_status,blocked_reason,download_allowed,commit_allowed,training_allowed,eval_allowed,license_config_ref,authorization_ref,provenance_hash,notes
schw_2023_q4,SCHW,The Charles Schwab Corporation,vendor,transcript,licensed-vendor://blocked/SCHW/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:f0712c59a2162570a4306c7db20745cc62227f7e965a39d57567ca7037be3ee1,Register license_config_ref before any vendor raw content use.
ice_2023_q4,ICE,"Intercontinental Exchange, Inc.",official_ir,transcript,https://ir.theice.com/,ir.theice.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:d093ae6caa23eddb13fcc0d2dd35441b41ce214cd00fe5459394413f806fd84c,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
ice_2023_q4,ICE,"Intercontinental Exchange, Inc.",sec_edgar,metadata,sec-edgar://metadata-first/ICE/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:06e337595058d6529336ebda22f0ac388fd33a00182122fdf3243a1a1e6f6974,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
ice_2023_q4,ICE,"Intercontinental Exchange, Inc.",youtube,video,https://www.youtube.com/results?search_query=ICE+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:b991a217ead6a8a96a02701a8c1a3849236bce5691fdaad8461cb1a5ac2a3b25,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
ice_2023_q4,ICE,"Intercontinental Exchange, Inc.",vendor,transcript,licensed-vendor://blocked/ICE/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:49e38dbb461a4a5a64c1c5b1cfa37d6aa771d248d56629950bbaf0fe2ad4f9c8,Register license_config_ref before any vendor raw content use.
spgi_2023_q4,SPGI,S&P Global Inc.,official_ir,transcript,https://investor.spglobal.com/,investor.spglobal.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:4d9d13b8ea5fa8ff812070ac9b2881fe421969e58bec339a698063d78453bd21,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
spgi_2023_q4,SPGI,S&P Global Inc.,sec_edgar,metadata,sec-edgar://metadata-first/SPGI/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:aa17ebfb0ef58c366a92049c41341e5141dd4ad80c84010a596616a46ad50e31,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
spgi_2023_q4,SPGI,S&P Global Inc.,youtube,video,https://www.youtube.com/results?search_query=SPGI+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:7a2d4e8460b52f22a2c98462702ecd639affaf80c07d56b023f2248e414dd3b9,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
spgi_2023_q4,SPGI,S&P Global Inc.,vendor,transcript,licensed-vendor://blocked/SPGI/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:6e682273a70d52fbeacd05d244fd7be0a34e89d56eb3fe04c03062f44ca4ce0c,Register license_config_ref before any vendor raw content use.
mco_2023_q4,MCO,Moody's Corporation,official_ir,transcript,https://ir.moodys.com/,ir.moodys.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:fa2d302d708a439e7c54f091528f58b356b441391131890d7a99a37daa14313b,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
mco_2023_q4,MCO,Moody's Corporation,sec_edgar,metadata,sec-edgar://metadata-first/MCO/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:cf26a62c358cdb34398ebf7ebde010823a97f7962e021704ca85ca883cc00739,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
mco_2023_q4,MCO,Moody's Corporation,youtube,video,https://www.youtube.com/results?search_query=MCO+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:9e11023fdf2d0acb4a941ee2111dcee3503077767aecbfed226de9e938721ca8,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
mco_2023_q4,MCO,Moody's Corporation,vendor,transcript,licensed-vendor://blocked/MCO/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:eb16f365a99e87e214f9b59a2196fe7e0f8cf3204540dcae5543c4fd758be093,Register license_config_ref before any vendor raw content use.
aon_2023_q4,AON,Aon plc,official_ir,transcript,https://investors.aon.com/,investors.aon.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:a47a7e72d8b903b996f52e8eeb4d21d4249b4029f01b4a2db42a49a73ef95d0f,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
aon_2023_q4,AON,Aon plc,sec_edgar,metadata,sec-edgar://metadata-first/AON/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:89088dd833b6b8e6cae6129a42ab616313f234f24ff02ee9a2f206be6d77b5c9,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
aon_2023_q4,AON,Aon plc,youtube,video,https://www.youtube.com/results?search_query=AON+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:1a607d61fbd1ee7355dbcce0b24c1a36f3bf1c680636dd3fcf797798a66b9884,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
aon_2023_q4,AON,Aon plc,vendor,transcript,licensed-vendor://blocked/AON/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:11da391f2b06d9cfba6d0790b5543200328291cb81b9917f0ffdbcc86b75c064,Register license_config_ref before any vendor raw content use.
aig_2023_q4,AIG,"American International Group, Inc.",official_ir,transcript,https://www.aig.com/investor-relations,www.aig.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:3ad77f4454e087ad7779d51f3c5117ac9610ae63536f919a9249f505dc8d0ddc,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
aig_2023_q4,AIG,"American International Group, Inc.",sec_edgar,metadata,sec-edgar://metadata-first/AIG/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:10940fb56198dee1c2ac80376f5d40bf16638a054543308cd2dcc3af06777d02,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
aig_2023_q4,AIG,"American International Group, Inc.",youtube,video,https://www.youtube.com/results?search_query=AIG+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:e1cee91780ed205252091a5f717769ff5e04ec34a4999f6fa5ca6b02f9a30521,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
aig_2023_q4,AIG,"American International Group, Inc.",vendor,transcript,licensed-vendor://blocked/AIG/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:f6d8a10be21f8f7abee0f580fb074924789e922ddc46988489f670a17a942850,Register license_config_ref before any vendor raw content use.
met_2023_q4,MET,"MetLife, Inc.",official_ir,transcript,https://investor.metlife.com/,investor.metlife.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:0b5d6a6c838e7ef1cc5f743f69d3fd4f73739e005cfbef988b40dacb53994eac,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
met_2023_q4,MET,"MetLife, Inc.",sec_edgar,metadata,sec-edgar://metadata-first/MET/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:d6e292ea96f2eddd19452f7f24a09e5ee08b2c2a589d5fe7ecb6826fab72ead9,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
met_2023_q4,MET,"MetLife, Inc.",youtube,video,https://www.youtube.com/results?search_query=MET+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:e64488ae682108ce091b7a424e35199271b24278cdab82445be377d04056cd20,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
met_2023_q4,MET,"MetLife, Inc.",vendor,transcript,licensed-vendor://blocked/MET/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:1f26a8f9de519803422caca8e064a2a5ebaeddb0749993e59ef52ed6d695fe91,Register license_config_ref before any vendor raw content use.
pru_2023_q4,PRU,"Prudential Financial, Inc.",official_ir,transcript,https://www.investor.prudential.com/,www.investor.prudential.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:65a97551dd1ed11563b61a7e23b072cb5f2b83bfad4e3bd35fb110d79358204c,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
pru_2023_q4,PRU,"Prudential Financial, Inc.",sec_edgar,metadata,sec-edgar://metadata-first/PRU/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:e90a4bf1733b099fa8b9fdcabd4c4d65e9f120b79bc2054f54897cee4742686b,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
pru_2023_q4,PRU,"Prudential Financial, Inc.",youtube,video,https://www.youtube.com/results?search_query=PRU+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:b83b4eb1c0a13c1b040c9af2246cf75a3d1731048c12198e4cc3a15c42a8ca26,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
pru_2023_q4,PRU,"Prudential Financial, Inc.",vendor,transcript,licensed-vendor://blocked/PRU/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:9d7717d3e52b13021a89fff789902d9621bc8c3fed1cd44e2e0efd74f7fa747e,Register license_config_ref before any vendor raw content use.
trv_2023_q4,TRV,"The Travelers Companies, Inc.",official_ir,transcript,https://investor.travelers.com/,investor.travelers.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:f36dcec08b0c8d885afd73fabedfa66bf4585ad78326c7a6e4a5e39355ee2cd5,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
trv_2023_q4,TRV,"The Travelers Companies, Inc.",sec_edgar,metadata,sec-edgar://metadata-first/TRV/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:ca662b84e5f919c27aada632868adc4c5c3234a47cb54ae0f10a9a8c475b3953,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
trv_2023_q4,TRV,"The Travelers Companies, Inc.",youtube,video,https://www.youtube.com/results?search_query=TRV+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:335b9a3bc1a4a00dd7f75ba86a6e069ae0f1159a1a3d2e9a362783d8b9b0d0fa,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
trv_2023_q4,TRV,"The Travelers Companies, Inc.",vendor,transcript,licensed-vendor://blocked/TRV/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:f9d1f7bfd2fa938992a3a213ff6c30f74dcd188a333540787efb47ca6c5e86f1,Register license_config_ref before any vendor raw content use.
cb_2023_q4,CB,Chubb Limited,official_ir,transcript,https://investors.chubb.com/,investors.chubb.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:64fb22257f0a28ae098255c3c8c03fdb4c95a15713ef0a7dfdbd753970c15dd2,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
cb_2023_q4,CB,Chubb Limited,sec_edgar,metadata,sec-edgar://metadata-first/CB/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:419ad84b17140af587e1aa1c8759845e026f7eed3a387e77c53fbacd1e3de026,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
cb_2023_q4,CB,Chubb Limited,youtube,video,https://www.youtube.com/results?search_query=CB+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:8fb737f2f98ac2c009f776a72ee9659f7f3129134e202ba9535f303768539fa0,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
cb_2023_q4,CB,Chubb Limited,vendor,transcript,licensed-vendor://blocked/CB/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:dd52e5df90cb1a47e99001dcc2344437923e65f9e16cab74f12df6f8e8f3298b,Register license_config_ref before any vendor raw content use.
jnj_2023_q4,JNJ,Johnson & Johnson,official_ir,transcript,https://www.investor.jnj.com/,www.investor.jnj.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:64cce1c561e345923cec019bc9ec7a4391a2bb2bc207cd323fb5d95f80ef34c0,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
jnj_2023_q4,JNJ,Johnson & Johnson,sec_edgar,metadata,sec-edgar://metadata-first/JNJ/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:b693c934047f31d1fc3575ac9336bbfd14358aed2c6b1abb193b2308e38638fe,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
jnj_2023_q4,JNJ,Johnson & Johnson,youtube,video,https://www.youtube.com/results?search_query=JNJ+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:41ebe1001f4e96534c3befb2f76162cec17f0aa52b1ae8dceaea9be22c49b2d3,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
jnj_2023_q4,JNJ,Johnson & Johnson,vendor,transcript,licensed-vendor://blocked/JNJ/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:aa65d95d5b0c689f8b51dabddbbfc2b25beb427b9aafcac687445c70fff09caa,Register license_config_ref before any vendor raw content use.
lly_2023_q4,LLY,Eli Lilly and Company,official_ir,transcript,https://investor.lilly.com/,investor.lilly.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:5333df8b0922b58680773bbbb35491d2b6987813809d5591e9eb3507a5818ddb,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
lly_2023_q4,LLY,Eli Lilly and Company,sec_edgar,metadata,sec-edgar://metadata-first/LLY/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:b71cf939ec16b23fddfb5e16be10f98a0804b027f54b8cb9dc38fe2a984aa759,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
lly_2023_q4,LLY,Eli Lilly and Company,youtube,video,https://www.youtube.com/results?search_query=LLY+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:b743f24f304bfb763606eafccec33384f7c660832e52cd6c0aec8fd45a8dbbcd,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
lly_2023_q4,LLY,Eli Lilly and Company,vendor,transcript,licensed-vendor://blocked/LLY/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:640f3475b75ae7f0b352ab8cf9022dbd036bfef529942a41e00849bafc2ba945,Register license_config_ref before any vendor raw content use.
mrk_2023_q4,MRK,"Merck & Co., Inc.",official_ir,transcript,https://www.merck.com/investor-relations/,www.merck.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:5839ea23c4ac7b6bd9fd9dd4c89e3eecfac60c9259e2c4c061c73b95541b8659,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
mrk_2023_q4,MRK,"Merck & Co., Inc.",sec_edgar,metadata,sec-edgar://metadata-first/MRK/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:c396a6e734c9c23c8154206db272ff6de4dc80f064120630f27f73ccbba897e6,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
mrk_2023_q4,MRK,"Merck & Co., Inc.",youtube,video,https://www.youtube.com/results?search_query=MRK+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:4e94c91469bfaae0284e41c0762504d5b55b8f49a25d0bbc6f866077d0f4d30e,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
mrk_2023_q4,MRK,"Merck & Co., Inc.",vendor,transcript,licensed-vendor://blocked/MRK/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:174f6bc197d6d79f6921866db7e945188ea9e0dc40624967f547e9d789bf79fe,Register license_config_ref before any vendor raw content use.
pfe_2023_q4,PFE,Pfizer Inc.,official_ir,transcript,https://investors.pfizer.com/,investors.pfizer.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:d3c72b56047f78c7d197a9266a52240bea76298b4c22d16a9f374290f359c03b,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
pfe_2023_q4,PFE,Pfizer Inc.,sec_edgar,metadata,sec-edgar://metadata-first/PFE/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:034954888cbcf925a6bf406bab825fff62fbec2fcec1555310d71dcc4360d32c,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
pfe_2023_q4,PFE,Pfizer Inc.,youtube,video,https://www.youtube.com/results?search_query=PFE+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:6bc2b76437dda5499e6f17851264e5e8db23d618a0d4da6092738a01e3974be5,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
pfe_2023_q4,PFE,Pfizer Inc.,vendor,transcript,licensed-vendor://blocked/PFE/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:09723908e1c4ad76687b8c2edd1b4627bda91163758f7eacd688d058ded347fb,Register license_config_ref before any vendor raw content use.
unh_2023_q4,UNH,UnitedHealth Group Incorporated,official_ir,transcript,https://www.unitedhealthgroup.com/investors.html,www.unitedhealthgroup.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:b335ae5c582e805bd5917526f13a0d91b4e438a5af30fb72cf2d994948962f5a,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
unh_2023_q4,UNH,UnitedHealth Group Incorporated,sec_edgar,metadata,sec-edgar://metadata-first/UNH/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:e4690a272d3aae954a3b9b55fbd41c56f30e876298df3572427239042d870bad,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
unh_2023_q4,UNH,UnitedHealth Group Incorporated,youtube,video,https://www.youtube.com/results?search_query=UNH+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:f9f826b332da417cfa8ae83108775e412dbef46814d29aac0d9cd5198b72b196,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
unh_2023_q4,UNH,UnitedHealth Group Incorporated,vendor,transcript,licensed-vendor://blocked/UNH/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:651f94d5b82849f4c4d984f9cef0131567f5a6d182701d3bf2e558e324b436ef,Register license_config_ref before any vendor raw content use.
cvs_2023_q4,CVS,CVS Health Corporation,official_ir,transcript,https://investors.cvshealth.com/,investors.cvshealth.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:78899e38f78bae200743dd2f8b9209b8267e670e3e86b57bd19293272bec8215,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
cvs_2023_q4,CVS,CVS Health Corporation,sec_edgar,metadata,sec-edgar://metadata-first/CVS/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:f3dc5385a980e0485432c98197496b863c8c51db7be87d418695bc9a4f6b0d05,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
cvs_2023_q4,CVS,CVS Health Corporation,youtube,video,https://www.youtube.com/results?search_query=CVS+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:a966314028fbab0fc659ec30d027da5bf0f7dda3c2f051df114221e78cbe847e,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
cvs_2023_q4,CVS,CVS Health Corporation,vendor,transcript,licensed-vendor://blocked/CVS/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:0181615b87be707366e35c22f735293b2aea6c578c281788d09b7fd46a7de6d5,Register license_config_ref before any vendor raw content use.
abt_2023_q4,ABT,Abbott Laboratories,official_ir,transcript,https://www.abbottinvestor.com/,www.abbottinvestor.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:66f74ec2a4ecc5a04f980535c0c572748727ebd505be5aac7ae9cdd1bca5f676,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
abt_2023_q4,ABT,Abbott Laboratories,sec_edgar,metadata,sec-edgar://metadata-first/ABT/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:d129a333da026e8a44ddcc2392720c8228d7ab59ba36aebe21b12333df63bf1f,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
abt_2023_q4,ABT,Abbott Laboratories,youtube,video,https://www.youtube.com/results?search_query=ABT+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:0463942be9173855ac3195e390ff872dbea1d22f4dd6d41db1278374854bb1f1,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
abt_2023_q4,ABT,Abbott Laboratories,vendor,transcript,licensed-vendor://blocked/ABT/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:485a16f5c39f3fa823646e92e005a2b0267f5620f7c7ff08690dd2d5a429d96b,Register license_config_ref before any vendor raw content use.
bmy_2023_q4,BMY,Bristol Myers Squibb Company,official_ir,transcript,https://investors.bms.com/,investors.bms.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:88303a9ef082e31f6c24d99478e4c6e20b722875f4d3c3d1eb1980e1a6125888,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
bmy_2023_q4,BMY,Bristol Myers Squibb Company,sec_edgar,metadata,sec-edgar://metadata-first/BMY/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:cfe8480fe37a41af620ba482787f274e789ae236c08e04c06602d81e519e7bcd,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
bmy_2023_q4,BMY,Bristol Myers Squibb Company,youtube,video,https://www.youtube.com/results?search_query=BMY+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:7cfb8fdc290e6a6e076c39f5a300ee8e7ab7a3cf1258ba52341930a143a01484,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
bmy_2023_q4,BMY,Bristol Myers Squibb Company,vendor,transcript,licensed-vendor://blocked/BMY/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:96623e07d6949ec152f34a0b6f6686e0750c3180d038ed452d50b895f2e411a1,Register license_config_ref before any vendor raw content use.
mdt_2023_q4,MDT,Medtronic plc,official_ir,transcript,https://investorrelations.medtronic.com/,investorrelations.medtronic.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:b0ded57f45512859021caae8dd331f6b576771797550143ce11d8f57c92dffae,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
mdt_2023_q4,MDT,Medtronic plc,sec_edgar,metadata,sec-edgar://metadata-first/MDT/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:f7a013bf399b7c6da5208c2fc21b8948b4124da1ea0e238543fcdd0459703ab5,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
mdt_2023_q4,MDT,Medtronic plc,youtube,video,https://www.youtube.com/results?search_query=MDT+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:1a07196c2ab0a71bc212475a50d4d57812ac33ace05d57ed7ba20285a0cb4913,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
mdt_2023_q4,MDT,Medtronic plc,vendor,transcript,licensed-vendor://blocked/MDT/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:a2cae4d90e4bdcd3458338487755cd2565b743f2ac1828b97158f50bd2092b74,Register license_config_ref before any vendor raw content use.
tmo_2023_q4,TMO,Thermo Fisher Scientific Inc.,official_ir,transcript,https://ir.thermofisher.com/,ir.thermofisher.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:18b58eb01e31f3ab96bfa84869807a0e63f65ecb115e0790fd9ae035bd15612b,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
tmo_2023_q4,TMO,Thermo Fisher Scientific Inc.,sec_edgar,metadata,sec-edgar://metadata-first/TMO/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:8fd30ef474bfcd8d34d3f4ff85cab16c48dc2161aa4d16a8328207b00eed48f5,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
tmo_2023_q4,TMO,Thermo Fisher Scientific Inc.,youtube,video,https://www.youtube.com/results?search_query=TMO+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:14e5ac840bc7b42b9800030432a3a7161ce9dcc1be9b42ea1e7325fbeab52e2f,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
tmo_2023_q4,TMO,Thermo Fisher Scientific Inc.,vendor,transcript,licensed-vendor://blocked/TMO/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:f4ca2b94f82a9ff1219f24650867eaf58c831c4ae72c59f60750ffee5e59aa55,Register license_config_ref before any vendor raw content use.
dhr_2023_q4,DHR,Danaher Corporation,official_ir,transcript,https://investors.danaher.com/,investors.danaher.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:7c64f74da41b25fffa4ae0d1d77a2c1bdba013cd426cdd3250856f183aa3d4df,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
dhr_2023_q4,DHR,Danaher Corporation,sec_edgar,metadata,sec-edgar://metadata-first/DHR/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:9d48c179169578b06424ea0deb1273c6689d5e2ae6139d8de142ea47753c788e,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
dhr_2023_q4,DHR,Danaher Corporation,youtube,video,https://www.youtube.com/results?search_query=DHR+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:ca9828dfd79d4b71f329bc9fc6a6f7ca6e04ea8e2867b4864dd3bca6d8853912,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
dhr_2023_q4,DHR,Danaher Corporation,vendor,transcript,licensed-vendor://blocked/DHR/2023/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:8ce40c5cfbeae0a97325a00171e28c0a2b7aa1de81bd8d7275e81f49cf7e2f56,Register license_config_ref before any vendor raw content use.
bdx_2023_q4,BDX,"Becton, Dickinson and Company",official_ir,transcript,https://investors.bd.com/,investors.bd.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:4bbf0fc5f9430141f8e75f5b1d97354dd8397dd1328c16f3f99aebf053f40c43,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
bdx_2023_q4,BDX,"Becton, Dickinson and Company",sec_edgar,metadata,sec-edgar://metadata-first/BDX/2023/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:bd3f1ad4c862547d543249125369be3b6c073e101486bd1d11202329e2b3ac46,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
bdx_2023_q4,BDX,"Becton, Dickinson and Company",youtube,video,https://www.youtube.com/results?search_query=BDX+2023+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:4bbc081e60e5e8103a2da237a6f26d669b1eb952995042486c111232ae2e98d1,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
